i,Timestamp,Latency,Cost,Reliability,predLatency,predCost,predReliability
115,261702407.7,1.9018110000000001,16.53796655,1,0.9509055000000001,8.268983275,1
116,261708625.0,0.1561366,14.993565,1,0.0780683,7.4967825,1
117,261710475.5,0.0858364,16.34491635,1,0.0429182,8.172458175,1
118,261710499.1,0.001085,21.6216216,1,0.0005425,10.8108108,1
119,261748942.8,1.8049553,16.731016699999998,1,0.90247765,8.365508349999999,1
120,261749255.3,1.90735785,16.66666665,1,0.953678925,8.333333325,1
121,262184352.1,2.0205354,0.7078506999999999,1,1.0102677,0.35392534999999997,1
122,262186577.9,0.10314725,16.4092664,1,0.051573625,8.2046332,1
123,262186605.4,0.001265,17.76061775,1,0.0006325,8.880308875,1
124,262225075.0,1.80615645,16.731016699999998,1,0.903078225,8.365508349999999,1
125,262227390.0,2.0200923,2.1879022,1,1.01004615,1.0939511,1
126,262254808.0,0.6526384,3.34620335,1,0.3263192,1.673101675,1
127,262256566.2,0.0862289,16.53796655,1,0.04311445,8.268983275,1
128,262256591.7,0.001175,14.47876445,1,0.0005875,7.239382225,1
129,262294741.6,1.78638715,16.47361645,1,0.893193575,8.236808225,1
130,262294999.7,1.88681475,15.95881595,1,0.943407375,7.979407975,1
131,262330531.3,0.8489049999999999,3.28185325,1,0.42445249999999995,1.640926625,1
132,262332370.8,0.08520745,16.4092664,1,0.042603725,8.2046332,1
133,262332395.7,0.001145,17.76061775,1,0.0005725,8.880308875,1
134,262369998.2,1.76075195,16.28056625,1,0.880375975,8.140283125,1
135,262371085.3,1.8599871,16.15186615,1,0.92999355,8.075933075,1
136,262384430.1,0.34301240000000005,5.66280565,1,0.17150620000000003,2.831402825,1
137,262386384.2,0.09059110000000001,16.216216199999998,1,0.045295550000000004,8.108108099999999,1
138,262386407.0,0.001045,19.4980695,1,0.0005225,9.74903475,1
139,262424076.3,1.7638823000000001,16.34491635,1,0.8819411500000001,8.172458175,1
140,262426907.2,1.9890265999999999,1.994852,1,0.9945132999999999,0.997426,1
141,262466699.4,0.94781945,3.6036036,1,0.473909725,1.8018018,1
142,262468606.9,0.08828555,16.34491635,1,0.044142775,8.172458175,1
143,262468631.0,0.0011099999999999999,21.6216216,1,0.0005549999999999999,10.8108108,1
144,262506261.5,1.7668741000000001,16.28056625,1,0.8834370500000001,8.140283125,1
145,262506596.3,1.87301785,11.9047619,1,0.936508925,5.95238095,1
146,262547573.3,1.0059911,1.6087516000000002,1,0.50299555,0.8043758000000001,1
147,262549338.6,0.0818044,16.28056625,1,0.0409022,8.140283125,1
148,262549362.0,0.001075,19.4980695,1,0.0005375,9.74903475,1
149,262586903.8,1.76272395,16.602316599999998,1,0.881361975,8.301158299999999,1
150,262587242.9,1.8623703999999999,13.5135135,1,0.9311851999999999,6.75675675,1
151,262607744.9,0.49188075,3.7966538,1,0.245940375,1.8983269,1
152,262609541.7,0.08323995,16.34491635,1,0.041619975,8.172458175,1
153,262609568.8,0.001245,21.6216216,1,0.0006225,10.8108108,1
154,262648309.7,1.8188711,16.34491635,1,0.90943555,8.172458175,1
155,262648568.7,1.9164164000000001,16.9240669,1,0.9582082000000001,8.46203345,1
156,262654882.9,0.1587608,14.9292149,1,0.0793804,7.46460745,1
157,262656668.5,0.08277739999999999,16.28056625,1,0.041388699999999994,8.140283125,1
158,262656693.4,0.00115,19.4980695,1,0.000575,9.74903475,1
159,262692939.1,1.70202995,16.7953668,1,0.851014975,8.3976834,1
160,262693926.6,1.7980927,16.47361645,1,0.89904635,8.236808225,1
161,262938025.7,0.73571185,0.83655085,1,0.367855925,0.418275425,1
162,262939902.7,0.08695189999999998,16.28056625,1,0.04347594999999999,8.140283125,1
163,262939926.4,0.001085,19.4980695,1,0.0005425,9.74903475,1
164,262978373.2,1.80509565,16.47361645,1,0.902547825,8.236808225,1
165,262978627.5,1.906018,15.76576575,1,0.953009,7.882882875,1
166,263014355.5,0.83297355,2.8314027999999998,1,0.416486775,1.4157013999999999,1
167,263017004.5,0.08652735,16.28056625,1,0.043263675,8.140283125,1
168,349416262.3,0.001805,19.111969100000003,1,0.0009025,9.555984550000002,1
169,349454834.2,1.8109525000000002,16.731016699999998,1,0.9054762500000001,8.365508349999999,1
170,349455095.3,1.9124854,17.37451735,1,0.9562427,8.687258675,1
171,349469275.2,0.34078835,6.04890605,1,0.170394175,3.024453025,1
172,349471864.0,0.0892131,16.28056625,1,0.04460655,8.140283125,1
173,349472117.1,0.00116,19.4980695,1,0.00058,9.74903475,1
174,349507854.0,1.71987495,16.47361645,1,0.859937475,8.236808225,1
175,349509996.4,1.91161635,2.63835265,1,0.955808175,1.319176325,1
176,349549618.5,0.93243225,3.9253538999999997,1,0.466216125,1.9626769499999999,1
177,349551501.7,0.08721985,16.34491635,1,0.043609925,8.172458175,1
178,349551525.1,0.00107,14.47876445,1,0.000535,7.239382225,1
179,349589558.4,1.7857358,16.731016699999998,1,0.8928679,8.365508349999999,1
180,349589849.5,1.8886602,16.66666665,1,0.9443301,8.333333325,1
181,349626522.8,0.78397005,1.86615185,1,0.391985025,0.933075925,1
182,349628454.5,0.08943279999999999,16.34491635,1,0.044716399999999996,8.172458175,1
183,349628479.1,0.0011300000000000001,14.47876445,1,0.0005650000000000001,7.239382225,1
184,349665137.6,1.71654125,16.47361645,1,0.858270625,8.236808225,1
185,349665388.2,1.8199074,16.9240669,1,0.9099537,8.46203345,1
186,349685349.3,0.4793231,4.37580435,1,0.23966155,2.187902175,1
187,349687197.4,0.08571625,16.47361645,1,0.042858125,8.236808225,1
188,349687221.0,0.001065,14.47876445,1,0.0005325,7.239382225,1
189,349723387.7,1.69352865,16.47361645,1,0.846764325,8.236808225,1
190,349723651.1,1.79351095,16.731016699999998,1,0.896755475,8.365508349999999,1
191,349729466.9,0.1430342,14.47876445,1,0.0715171,7.239382225,1
192,349731389.9,0.08918645,16.47361645,1,0.044593225,8.236808225,1
193,349731414.6,0.00112,17.76061775,1,0.00056,8.880308875,1
194,349767913.0,1.7138654999999998,16.53796655,1,0.8569327499999999,8.268983275,1
195,349768592.7,1.8170916000000001,16.15186615,1,0.9085458000000001,8.075933075,1
196,349832120.9,1.46060405,1.994852,1,0.730302025,0.997426,1
197,349834128.9,0.09302945,16.47361645,1,0.046514725,8.236808225,1
198,349834338.6,0.00112,14.47876445,1,0.00056,7.239382225,1
199,349872076.3,1.78056895,16.4092664,1,0.890284475,8.2046332,1
200,349872352.0,1.88866475,16.602316599999998,1,0.944332375,8.301158299999999,1
201,349899835.5,0.6857496999999999,3.34620335,1,0.34287484999999995,1.673101675,1
202,349901704.3,0.08655895,16.28056625,1,0.043279475,8.140283125,1
203,349901728.7,0.001125,14.47876445,1,0.0005625,7.239382225,1
204,349937980.7,1.70232445,16.7953668,1,0.851162225,8.3976834,1
205,349938242.2,1.80323625,15.95881595,1,0.901618125,7.979407975,1
206,349973148.9,0.81893545,2.96010295,1,0.409467725,1.480051475,1
207,349974910.5,0.08160425,16.28056625,1,0.040802125,8.140283125,1
208,349974932.7,0.0010199999999999999,16.28056625,1,0.0005099999999999999,8.140283125,1
209,350011777.7,1.7300933,16.4092664,1,0.86504665,8.2046332,1
210,350015103.8,1.9284580000000002,1.994852,1,0.9642290000000001,0.997426,1
211,350028627.1,0.34687765,6.37065635,1,0.173438825,3.185328175,1
212,350030413.7,0.0828271,16.28056625,1,0.04141355,8.140283125,1
213,350030439.5,0.00117,13.06306305,1,0.000585,6.531531525,1
214,350068697.4,1.7962542000000001,16.7953668,1,0.8981271000000001,8.3976834,1
215,350068957.4,1.8933118999999998,15.95881595,1,0.9466559499999999,7.979407975,1
216,350108240.6,0.9348966000000001,3.7966538,1,0.46744830000000004,1.8983269,1
217,350109994.4,0.08118225,16.34491635,1,0.040591125,8.172458175,1
218,350110017.4,0.00106,14.47876445,1,0.00053,7.239382225,1
219,350147117.8,1.7372351000000001,16.53796655,1,0.8686175500000001,8.268983275,1
220,350147376.0,1.8325491999999999,16.4092664,1,0.9162745999999999,8.2046332,1
221,350186270.2,1.13239715,1.994852,1,0.566198575,0.997426,1
222,350188224.5,0.09055980000000001,16.28056625,1,0.045279900000000005,8.140283125,1
223,350188248.8,0.001115,17.76061775,1,0.0005575,8.880308875,1
224,350225898.1,1.767759,16.47361645,1,0.8838795,8.236808225,1
225,350226608.5,1.8936813000000001,6.628056599999999,1,0.9468406500000001,3.3140282999999995,1
226,350246850.2,0.48914455,3.86100385,1,0.244572275,1.930501925,1
227,350248691.9,0.08523055,16.4092664,1,0.042615275,8.2046332,1
228,350248714.1,0.0010199999999999999,16.28056625,1,0.0005099999999999999,8.140283125,1
229,350285400.2,1.7226465,16.47361645,1,0.86132325,8.236808225,1
230,350285665.8,1.8223832999999998,16.15186615,1,0.9111916499999999,8.075933075,1
231,350291466.5,0.1445359,16.988417000000002,1,0.07226795,8.494208500000001,1
232,350293620.5,0.10002065,16.4092664,1,0.050010325,8.2046332,1
233,350293646.9,0.0012050000000000001,13.06306305,1,0.0006025000000000001,6.531531525,1
234,350331659.3,1.7799512999999998,16.47361645,1,0.8899756499999999,8.236808225,1
235,350334301.1,2.0057652,1.9305019,1,1.0028826,0.96525095,1
236,351066265.5,16.1317178,0.57915055,1,8.0658589,0.289575275,1
237,351067994.3,0.08757725,16.34491635,1,0.043788625,8.172458175,1
238,351068032.1,0.001745,13.96396395,1,0.0008725,6.981981975,1
239,351105994.6,1.77760155,16.47361645,1,0.888800775,8.236808225,1
240,351109004.8,2.0089167000000003,2.3166022999999996,1,1.0044583500000002,1.1583011499999998,1
241,351136915.5,0.6846734,3.9253538999999997,1,0.3423367,1.9626769499999999,1
242,351138942.3,0.0940286,18.018017999999998,1,0.0470143,9.009008999999999,1
243,351138968.8,0.001185,17.76061775,1,0.0005925,8.880308875,1
244,351175381.2,1.70982865,16.47361645,1,0.854914325,8.236808225,1
245,351178659.9,1.95952245,1.67310165,1,0.979761225,0.836550825,1
246,351214336.2,0.8395453000000002,3.024453,1,0.4197726500000001,1.5122265,1
247,351216440.4,0.09761875,16.602316599999998,1,0.048809375,8.301158299999999,1
248,351216477.9,0.0017100000000000001,13.06306305,1,0.0008550000000000001,6.531531525,1
249,351253542.6,1.74034435,16.47361645,1,0.870172175,8.236808225,1
250,351253834.9,1.85436595,16.28056625,1,0.927182975,8.140283125,1
251,351274961.0,0.34283915,4.8906049000000005,1,0.171419575,2.4453024500000002,1
252,351276331.6,0.0982296,16.34491635,1,0.0491148,8.172458175,1
253,351276358.4,0.001225,17.76061775,1,0.0006125,8.880308875,1
254,351312759.1,1.7092811,16.47361645,1,0.85464055,8.236808225,1
255,351313013.4,1.82154615,16.602316599999998,1,0.910773075,8.301158299999999,1
256,351353377.2,0.95378805,3.66795365,1,0.476894025,1.833976825,1
257,351355408.8,0.0988488,16.34491635,1,0.0494244,8.172458175,1
258,351355435.6,0.001235,19.4980695,1,0.0006175,9.74903475,1
259,351394046.7,1.76553125,16.731016699999998,1,0.882765625,8.365508349999999,1
260,437793385.5,1.87822785,16.0875161,1,0.939113925,8.04375805,1
261,437830468.4,0.96909885,1.8018018,1,0.484549425,0.9009009,1
262,437832342.4,0.0868302,16.28056625,1,0.0434151,8.140283125,1
263,437832365.3,0.00105,19.4980695,1,0.000525,9.74903475,1
264,437872093.5,1.86029655,15.95881595,1,0.930148275,7.979407975,1
265,437872368.5,1.9620069,16.15186615,1,0.98100345,8.075933075,1
266,437892373.6,0.47669579999999995,3.47490345,1,0.23834789999999997,1.737451725,1
267,437894374.8,0.0928012,16.216216199999998,1,0.0464006,8.108108099999999,1
268,437894400.7,0.00119,17.76061775,1,0.000595,8.880308875,1
269,437932975.3,1.80627505,16.4092664,1,0.903137525,8.2046332,1
270,437933822.2,1.9131801,17.24581725,1,0.95659005,8.622908625,1
271,437939633.1,0.1651746,14.800514800000002,1,0.0825873,7.400257400000001,1
272,437941421.2,0.08289235,16.53796655,1,0.041446175,8.268983275,1
273,437941444.2,0.0010550000000000002,14.47876445,1,0.0005275000000000001,7.239382225,1
274,437979364.6,1.76529085,15.95881595,1,0.882645425,7.979407975,1
275,437979584.7,1.87076805,10.102960099999999,1,0.935384025,5.0514800499999994,1
276,438051907.9,1.2578482,1.67310165,1,0.6289241,0.836550825,1
277,438054073.1,0.100346,16.28056625,1,0.050173,8.140283125,1
278,438054101.6,0.00131,21.6216216,1,0.000655,10.8108108,1
279,438094917.8,1.9160258999999997,15.76576575,1,0.9580129499999999,7.882882875,1
280,438095402.7,2.03018755,16.602316599999998,1,1.015093775,8.301158299999999,1
281,438121740.4,0.64393515,3.53925355,1,0.321967575,1.769626775,1
282,438123857.5,0.0983051,16.216216199999998,1,0.04915255,8.108108099999999,1
283,438123886.9,0.001355,16.28056625,1,0.0006775,8.140283125,1
284,438163982.2,1.8774789,16.53796655,1,0.93873945,8.268983275,1
285,438164301.0,1.9929368000000003,16.53796655,1,0.9964684000000001,8.268983275,1
286,438199700.1,0.8288665000000001,3.15315315,1,0.41443325000000003,1.576576575,1
287,438201728.1,0.0940088,15.122265099999998,1,0.0470044,7.561132549999999,1
288,438201754.5,0.00121,14.47876445,1,0.000605,7.239382225,1
289,438240849.0,1.83542575,16.216216199999998,1,0.917712875,8.108108099999999,1
290,438241232.1,1.9430157,16.0875161,1,0.97150785,8.04375805,1
291,438255267.2,0.33439935,5.9202059,1,0.167199675,2.96010295,1
292,438257022.8,0.08139875,16.34491635,1,0.040699375,8.172458175,1
293,438257044.5,0.000995,16.28056625,1,0.0004975,8.140283125,1
294,438296387.1,1.8470451,16.53796655,1,0.92352255,8.268983275,1
295,438296657.5,1.9429418,16.4092664,1,0.9714709,8.2046332,1
296,438336856.3,0.95047355,3.28185325,1,0.475236775,1.640926625,1
297,438338683.6,0.0846576,16.34491635,1,0.0423288,8.172458175,1
298,438338706.6,0.0010550000000000002,19.4980695,1,0.0005275000000000001,9.74903475,1
299,438375457.5,1.72568795,16.47361645,1,0.862843975,8.236808225,1
300,438377953.5,1.9292206000000003,2.3166022999999996,1,0.9646103000000001,1.1583011499999998,1
301,438417235.7,1.08312145,2.05920205,1,0.541560725,1.029601025,1
302,438420018.9,0.08952189999999999,16.34491635,1,0.044760949999999994,8.172458175,1
303,524819193.8,0.001215,17.76061775,1,0.0006075,8.880308875,1
304,524857348.1,1.78659335,16.4092664,1,0.893296675,8.2046332,1
305,524857646.1,1.89225325,16.4092664,1,0.946126625,8.2046332,1
306,524877903.9,0.48325315,3.9253538999999997,1,0.241626575,1.9626769499999999,1
307,524879668.6,0.0816703,16.4092664,1,0.04083515,8.2046332,1
308,524879691.7,0.001065,14.47876445,1,0.0005325,7.239382225,1
309,524916991.8,1.74659795,16.731016699999998,1,0.873298975,8.365508349999999,1
310,524918040.4,1.8794275000000003,4.6975546999999995,1,0.9397137500000001,2.3487773499999998,1
311,524923666.3,0.13894785,14.35006435,1,0.069473925,7.175032175,1
312,524925403.9,0.08056205,16.4092664,1,0.040281025,8.2046332,1
313,524925426.1,0.001015,16.28056625,1,0.0005075,8.140283125,1
314,524961975.0,1.7162218999999996,16.53796655,1,0.8581109499999998,8.268983275,1
315,524963766.5,1.88253105,2.8957528999999997,1,0.941265525,1.4478764499999999,1
316,525011932.3,1.1490851,2.25225225,1,0.57454255,1.126126125,1
317,525013967.5,0.09426905,16.216216199999998,1,0.047134525,8.108108099999999,1
318,525013993.7,0.0011949999999999999,13.06306305,1,0.0005974999999999999,6.531531525,1
319,525052307.5,1.7940593999999996,16.731016699999998,1,0.8970296999999998,8.365508349999999,1
320,525052588.3,1.9037483,16.85971685,1,0.95187415,8.429858425,1
321,525080543.2,0.6432298000000001,3.28185325,1,0.32161490000000004,1.640926625,1
322,525082465.6,0.0891961,16.47361645,1,0.04459805,8.236808225,1
323,525082489.4,0.001085,14.47876445,1,0.0005425,7.239382225,1
324,525120020.0,1.7621988000000002,16.4092664,1,0.8810994000000001,8.2046332,1
325,525120306.6,1.86676155,16.28056625,1,0.933380775,8.140283125,1
326,525155915.5,0.8472129999999999,3.15315315,1,0.42360649999999994,1.576576575,1
327,525157952.4,0.09453055,16.53796655,1,0.047265275,8.268983275,1
328,525157976.8,0.00112,14.47876445,1,0.00056,7.239382225,1
329,525196236.3,1.79633035,16.4092664,1,0.898165175,8.2046332,1
330,525197451.7,1.9497744,4.05405405,1,0.9748872,2.027027025,1
331,525212090.8,0.3559071,5.9845559999999995,1,0.17795355,2.9922779999999998,1
332,525214382.8,0.09583765,16.47361645,1,0.047918825,8.236808225,1
333,525214651.1,0.00123,17.76061775,1,0.000615,8.880308875,1
334,525251352.2,1.74519355,16.4092664,1,0.872596775,8.2046332,1
335,525251637.4,1.8566101000000002,16.28056625,1,0.9283050500000001,8.140283125,1
336,525291822.0,0.95779415,3.6036036,1,0.478897075,1.8018018,1
337,525293660.8,0.08516789999999999,16.85971685,1,0.042583949999999995,8.429858425,1
338,525293684.6,0.00109,14.47876445,1,0.000545,7.239382225,1
339,525331480.7,1.77462835,16.34491635,1,0.887314175,8.172458175,1
340,525333405.5,1.95199045,2.44530245,1,0.975995225,1.222651225,1
341,525369264.1,0.580531,1.86615185,1,0.2902655,0.933075925,1
342,525371337.9,0.08597385,16.34491635,1,0.042986925,8.172458175,1
343,525371573.3,0.00108,14.47876445,1,0.00054,7.239382225,1
344,525409533.5,1.7943648999999997,16.602316599999998,1,0.8971824499999999,8.301158299999999,1
345,525409787.4,1.8975366999999999,16.28056625,1,0.9487683499999999,8.140283125,1
346,525429895.3,0.48026175,3.7323037000000006,1,0.240130875,1.8661518500000003,1
347,525431858.4,0.09097739999999999,16.28056625,1,0.04548869999999999,8.140283125,1
348,525431883.5,0.00115,23.6164736,1,0.000575,11.8082368,1
349,525469667.3,1.76924255,16.34491635,1,0.884621275,8.172458175,1
350,525469937.9,1.87502945,16.85971685,1,0.937514725,8.429858425,1
351,525475514.9,0.138031,16.216216199999998,1,0.0690155,8.108108099999999,1
352,525477393.4,0.08716215,16.28056625,1,0.043581075,8.140283125,1
353,525477419.5,0.0011949999999999999,23.6164736,1,0.0005974999999999999,11.8082368,1
354,525517047.8,1.8556127,16.4092664,1,0.92780635,8.2046332,1
355,525517300.2,1.9566325,16.28056625,1,0.97831625,8.140283125,1
356,526313866.7,18.02472255,0.57915055,1,9.012361275,0.289575275,1
357,526315676.5,0.08863605,16.4092664,1,0.044318025,8.2046332,1
358,526315703.0,0.00122,11.9047619,1,0.00061,5.95238095,1
359,526355759.6,1.8756611,16.47361645,1,0.93783055,8.236808225,1
360,526356022.1,1.97877375,29.9227799,1,0.989386875,14.96138995,1
361,526383996.8,0.6919496,3.86100385,1,0.3459748,1.930501925,1
362,526385842.4,0.0855589,16.47361645,1,0.04277945,8.236808225,1
363,526385867.9,0.00117,13.06306305,1,0.000585,6.531531525,1
364,526423721.0,1.77248865,16.4092664,1,0.886244325,8.2046332,1
365,526424006.9,1.873507,16.731016699999998,1,0.9367535,8.365508349999999,1
366,526458927.0,0.8373473,3.0888031000000002,1,0.41867365,1.5444015500000001,1
367,526461017.6,0.09692565,16.34491635,1,0.048462825,8.172458175,1
