,Timestamp,Latency,Cost,Reliability,predLatency,predCost,predReliability
42,173344850.10151708,0.0,13.06306305,1.0,1.7809537400000002,16.58944659,1.0
43,173381271.52430707,1.0199635134194518,16.7953668,1.0,0.76184879,14.49163449,1.0
44,173384329.46062875,0.0,1.8018018,1.0,15.485915250000001,1.2998713000000002,1.0
45,173968342.8499654,26.709514763419456,0.57915055,0.0,1.0233583299999998,3.8223938200000003,1.0
46,173996275.7879837,0.0,3.7323037,1.0,0.08766109999999999,16.47361648,1.0
47,173998794.18949887,0.0,16.34491635,1.0,0.0021509999999999997,15.39253539,1.0
48,260398379.27062735,0.0,14.47876445,1.0,1.77337237,16.6924067,1.0
49,260437352.42590418,1.1524326134194518,16.47361645,1.0,0.7634184199999999,14.568854570000001,1.0
50,260437601.08969602,1.2496031134194518,16.28056625,1.0,1.3506125700000002,3.20463319,1.0
51,260472609.98003736,0.16063801341945172,3.024453,1.0,0.08947868,16.43500644,1.0
52,260474712.40188447,0.0,16.4092664,1.0,0.002176,14.967824960000002,1.0
53,260474737.167164,0.0,13.06306305,1.0,1.75747173,16.6023166,1.0
54,260512584.3948401,1.086720663419452,16.7310167,1.0,0.02296604,13.166023169999999,1.0
55,260512847.7437642,1.1986782134194518,16.7310167,1.0,0.69921461,6.267696269999999,1.0
56,260527678.88814345,0.0,5.855855849999999,1.0,0.08781036,17.36164738,1.0
57,260529355.6929138,0.0,16.34491635,1.0,0.002117,15.95881595,1.0
58,260529608.1241534,0.0,13.06306305,1.0,1.7454856700000003,16.58944659,1.0
59,260568022.52278623,1.135115763419452,16.47361645,1.0,0.3858283599999999,12.934362940000002,1.0
60,260568303.83841196,1.241771363419452,16.4092664,1.0,1.6940152200000003,3.98970399,1.0
61,260607706.3194141,0.24864176341945188,3.2818532499999997,1.0,0.09115888,16.563706569999997,1.0
62,260609512.37096444,0.0,16.34491635,1.0,0.00214,15.67567567,1.0
63,260609535.14089045,0.0,14.47876445,1.0,1.7620869000000001,16.666666669999998,1.0
64,260647264.57305005,1.0860179634194518,16.7310167,1.0,0.7528925499999999,16.30630631,1.0
65,260647547.86302933,1.1849331134194518,16.7310167,1.0,1.5048913799999997,1.8146718199999998,1.0
66,260688293.87208435,0.3123013634194519,1.5444015500000001,1.0,0.09265295999999999,16.44787646,1.0
67,260690298.3155699,0.0,16.28056625,1.0,0.0022709999999999996,18.22393823,1.0
68,260690323.0037497,0.0,14.47876445,1.0,1.7770059,16.52509653,1.0
69,260727724.69249442,1.0706695634194519,16.4092664,1.0,0.7906632599999998,11.660231659999999,1.0
70,260727975.01618084,1.1774221134194518,16.151866150000004,1.0,0.77717384,4.1312741399999995,1.0
71,260748680.00736943,0.0,4.63320465,1.0,0.09354958999999999,16.40926641,1.0
72,260750007.00649664,0.0,16.34491635,1.0,0.002196,16.87258687,1.0
73,260750031.9651555,0.0,17.76061775,1.0,1.7759474800000001,16.731016729999997,1.0
74,260788681.12358597,1.1290819134194516,16.47361645,1.0,0.7652905999999998,16.52509652,1.0
75,260788955.61357388,1.227311363419452,17.05276705,1.0,0.23708696000000004,14.74903475,1.0
76,260796911.16615823,0.0,12.93436295,1.0,0.09133445,16.473616479999997,1.0
77,260798833.63857016,0.0,16.47361645,1.0,0.002192,15.045045040000002,1.0
78,260798864.45519003,0.0,15.05791505,1.0,1.7832564700000002,16.537966540000003,1.0
79,260837708.6594266,1.138213863419452,16.6023166,1.0,0.7849065199999999,11.49292149,1.0
80,260837968.14874324,1.2418469134194519,16.4092664,1.0,5.03728871,1.64736165,1.0
81,261235279.0106232,16.164124113419454,0.7722007499999999,1.0,0.09361393999999999,16.499356510000002,1.0
82,261237201.45603523,0.0,16.47361645,1.0,0.002184,16.97554697,1.0
83,261237224.43230054,0.0,14.47876445,1.0,1.7652045200000004,16.66666667,1.0
84,261274982.33034697,1.0825427634194518,16.4092664,1.0,0.38761586,14.62033463,1.0
85,261275260.78206202,1.1866911634194517,17.181467150000003,1.0,1.0089841,3.6936937000000003,1.0
86,261302719.18936256,0.0,3.6036036,1.0,0.08706515,16.35778637,1.0
87,261304713.24004188,0.0,16.4092664,1.0,0.002124,16.74388674,1.0
88,261304736.51480624,0.0,19.4980695,1.0,1.73453098,16.67953667,1.0
89,261342545.73458585,1.0849454134194518,16.537966550000004,1.0,0.38771015999999997,11.71171172,1.0
90,261342816.37090626,1.1920953634194518,17.6319176,1.0,1.4963135799999998,3.2689832800000005,1.0
91,261378815.16341045,0.16805956341945183,3.024453,1.0,0.08592378999999999,16.666666659999997,1.0
92,261380641.6748943,0.0,16.47361645,1.0,0.0021319999999999998,15.598455590000002,1.0
93,261380664.7512993,0.0,14.47876445,1.0,1.7589570000000003,16.628056630000003,1.0
94,261418433.31389168,1.087850663419452,16.537966550000004,1.0,0.4272802500000001,8.120978110000003,1.0
95,261421365.215883,1.3117612134194516,2.1235521,1.0,0.54359136,6.3191763299999995,1.0
96,261436519.63429096,0.0,5.9845559999999995,1.0,0.08981199000000002,16.40926642,1.0
97,261438020.09873447,0.0,16.28056625,1.0,0.002178,14.684684680000002,1.0
98,261438043.92141703,0.0,19.4980695,1.0,1.7401727500000002,16.602316599999998,1.0
99,261475579.083688,1.0769185134194517,16.85971685,1.0,0.3814054499999999,16.69240669,1.0
100,261475885.96199062,1.180282463419452,14.543114550000002,1.0,1.7514639500000002,3.59073359,1.0
101,261515866.11661467,0.24852691341945188,3.47490345,1.0,0.09272266,16.48648649,1.0
102,261517896.86701474,0.0,16.6023166,1.0,0.002167,16.254826249999997,1.0
103,261517920.1948789,0.0,16.28056625,1.0,1.7525318600000002,16.731016729999997,1.0
104,261555782.23218754,1.0922202634194518,16.537966550000004,1.0,0.04071988000000001,10.15444016,1.0
105,261556026.29615435,1.199853363419452,16.087516100000002,1.0,1.3754282999999998,2.03346205,1.0
106,261598493.3141767,0.3371484634194519,1.73745175,1.0,0.09395257,16.55083655,1.0
107,261600461.85833892,0.0,16.4092664,1.0,0.002149,15.95881595,1.0
108,261600486.8730376,0.0,13.06306305,1.0,1.73419496,16.731016729999997,1.0
109,261638840.6641874,1.110446613419452,16.151866150000004,1.0,0.39577650000000003,13.976833990000001,1.0
110,261640941.99613807,1.2685357634194518,3.6036036,1.0,1.0417810699999999,3.74517376,1.0
111,261661793.1253123,0.0,4.182754200000001,1.0,0.09422133,16.4864865,1.0
112,261663589.0966554,0.0,16.28056625,1.0,0.002154,14.67181466,1.0
113,261663611.90960124,0.0,14.47876445,1.0,1.7577578700000003,16.615186610000002,1.0
114,261702111.99365553,1.117296763419452,16.4092664,1.0,0.3819965800000001,16.52509652,1.0
115,261702407.68079457,1.216321813419452,16.537966550000004,1.0,0.24831966000000003,14.054054060000002,1.0
116,261708624.96666834,0.0,14.993565,1.0,0.08651805,16.51222651,1.0
117,261710475.49919412,0.0,16.34491635,1.0,0.0021559999999999995,15.04504504,1.0
118,261710499.10851738,0.0,21.6216216,1.0,1.73300454,16.679536680000002,1.0
119,261748942.84807548,1.119466113419452,16.7310167,1.0,0.7493766900000001,16.280566280000002,1.0
120,261749255.29586002,1.221868663419452,16.66666665,1.0,12.29452747,1.20978121,1.0
121,262184352.09753522,1.3350462134194518,0.7078506999999999,1.0,0.08981696000000002,16.74388675,1.0
122,262186577.88714138,0.0,16.4092664,1.0,0.0021729999999999996,18.339768340000003,1.0
123,262186605.4442118,0.0,17.76061775,1.0,1.7913150800000004,16.679536680000002,1.0
124,262225075.04350588,1.1206672634194517,16.7310167,1.0,0.03121307,14.01544402,1.0
125,262227389.95538238,1.3346031134194518,2.1879022,1.0,1.1398088799999997,3.7194337300000004,1.0
126,262254808.0374733,0.0,3.34620335,1.0,0.08921305000000002,16.56370657,1.0
127,262256566.17587993,0.0,16.537966550000004,1.0,0.002107,14.67181466,1.0
128,262256591.68047705,0.0,14.47876445,1.0,1.74641825,16.679536690000003,1.0
129,262294741.58724943,1.1008979634194518,16.47361645,1.0,0.02899601,11.492921489999999,1.0
130,262294999.65313074,1.201325563419452,15.95881595,1.0,1.68030501,3.0630630699999997,1.0
131,262330531.2960932,0.16341581341945188,3.2818532499999997,1.0,0.08709647,16.64092664,1.0
132,262332370.84085467,0.0,16.4092664,1.0,0.002125,15.67567567,1.0
133,262332395.656234,0.0,17.76061775,1.0,1.75054323,16.756756749999997,1.0
134,262369998.16378543,1.0752627634194516,16.28056625,1.0,0.013968440000000002,19.17631918,1.0
135,262371085.30715218,1.174497913419452,16.151866150000004,1.0,0.61499757,6.846846860000001,1.0
136,262384430.130662,0.0,5.662805649999999,1.0,0.08883141,16.43500644,1.0
137,262386384.23917112,0.0,16.216216199999998,1.0,0.002293,15.9073359,1.0
138,262386406.99403718,0.0,19.4980695,1.0,1.74145243,16.56370657,1.0
139,262424076.28773156,1.078393113419452,16.34491635,1.0,0.01578768,14.92921493,1.0
140,262426907.23825094,1.303537413419452,1.9948519999999998,1.0,1.6978539099999999,3.7194337200000005,1.0
141,262466699.3569068,0.26233026341945187,3.6036036,1.0,0.09324354,17.37451738,1.0
142,262468606.89182732,0.0,16.34491635,1.0,0.0022579999999999996,18.8030888,1.0
143,262468630.98096904,0.0,21.6216216,1.0,1.77024416,16.74388674,1.0
144,262506261.48317012,1.081384913419452,16.28056625,1.0,0.3965665500000001,12.92149293,1.0
145,262506596.33020183,1.187528663419452,11.9047619,1.0,1.41478065,2.13642215,1.0
146,262547573.2648264,0.3205019134194518,1.6087516,1.0,0.08966164999999998,16.44787644,1.0
147,262549338.5907291,0.0,16.28056625,1.0,0.002164,17.25868726,1.0
148,262549362.01375297,0.0,19.4980695,1.0,1.78815072,16.473616480000004,1.0
149,262586903.84998223,1.0772347634194517,16.6023166,1.0,0.41949473,11.389961399999999,1.0
150,262587242.85716042,1.176881213419452,13.513513500000002,1.0,1.0529148799999999,3.925353930000001,1.0
151,262607744.9257085,0.0,3.7966537999999996,1.0,0.09101963000000002,16.35778637,1.0
152,262609541.71340892,0.0,16.34491635,1.0,0.002189,17.15572715,1.0
153,262609568.79864088,0.0,21.6216216,1.0,1.7912201799999998,16.769626780000003,1.0
154,262648309.74093303,1.1333819134194518,16.34491635,1.0,0.4204708200000001,11.11969112,1.0
155,262648568.70639142,1.230927213419452,16.9240669,1.0,0.23342214000000003,14.81338482,1.0
156,262654882.91781017,0.0,14.929214900000002,1.0,0.09077861999999999,16.51222651,1.0
157,262656668.46430716,0.0,16.28056625,1.0,0.002155,15.984555980000001,1.0
158,262656693.41294608,0.0,19.4980695,1.0,1.77173259,16.48648649,1.0
159,262692939.0827479,1.0165407634194517,16.7953668,1.0,0.40429691000000006,13.333333330000002,1.0
160,262693926.6128784,1.1126035134194519,16.47361645,1.0,9.87472629,1.5057915099999999,1.0
161,262938025.7313362,0.05022266341945181,0.8365508500000001,1.0,0.08950667999999999,16.47361649,1.0
162,262939902.7340959,0.0,16.28056625,1.0,0.002114,18.39124839,1.0
163,262939926.41655895,0.0,19.4980695,1.0,1.8003913,16.679536690000003,1.0
164,262978373.1587473,1.1196064634194518,16.47361645,1.0,0.80482197,13.642213650000002,1.0
165,262978627.45022085,1.2205288134194519,15.76576575,1.0,1.32826239,3.1402831500000006,1.0
166,263014355.49936435,0.14748436341945192,2.8314027999999998,1.0,0.09145864,16.52509653,1.0
167,263017004.53107497,0.0,16.28056625,1.0,0.0021310000000000005,14.388674380000003,1.0
168,349416262.2920273,0.0,19.1119691,1.0,1.76506666,16.71814672,1.0
169,349454834.1894888,1.125463313419452,16.7310167,1.0,0.7806430699999999,10.14157014,1.0
170,349455095.3306601,1.2269962134194519,17.37451735,1.0,0.48144654000000003,6.6280566400000005,1.0
171,349469275.15699553,0.0,6.048906049999999,1.0,0.09058118,16.4993565,1.0
172,349471863.97686183,0.0,16.28056625,1.0,0.002198,18.62290863,1.0
173,349472117.0792593,0.0,19.4980695,1.0,1.7464234299999999,16.64092664,1.0
174,349507853.97783464,1.0343857634194518,16.47361645,1.0,0.75172092,15.482625490000002,1.0
175,349509996.43311167,1.226127163419452,2.63835265,1.0,1.32633345,3.43629345,1.0
176,349549618.4518997,0.24694306341945182,3.9253538999999997,1.0,0.09019237999999997,17.41312742,1.0
177,349551501.742399,0.0,16.34491635,1.0,0.0021990000000000004,19.665379660000003,1.0
178,349551525.0612632,0.0,14.47876445,1.0,1.7527039900000003,16.6924067,1.0
179,349589558.3866151,1.100246613419452,16.7310167,1.0,0.7793174800000002,16.31917633,1.0
180,349589849.478909,1.2031710134194518,16.66666665,1.0,1.4825657399999999,1.9047619100000004,1.0
181,349626522.77026105,0.09848086341945195,1.8661518499999998,1.0,0.09057926000000002,16.52509653,1.0
182,349628454.5195428,0.0,16.34491635,1.0,0.002217,15.03217503,1.0
183,349628479.14064276,0.0,14.47876445,1.0,1.7604268000000003,16.576576579999998,1.0
184,349665137.6263823,1.031052063419452,16.47361645,1.0,0.42732329,8.90604891,1.0
185,349665388.2144879,1.1344182134194518,16.9240669,1.0,0.8770914099999997,4.02831403,1.0
186,349685349.3306147,0.0,4.375804349999999,1.0,0.08743015,16.43500644,1.0
187,349687197.4389683,0.0,16.47361645,1.0,0.002141,18.40411841,1.0
188,349687220.96621186,0.0,14.47876445,1.0,1.7678976400000002,16.84684684,1.0
189,349723387.74994946,1.0080394634194518,16.47361645,1.0,0.38662359999999996,16.46074646,1.0
190,349723651.0597537,1.108021763419452,16.7310167,1.0,0.24195720000000004,14.32432432,1.0
191,349729466.89977217,0.0,14.47876445,1.0,0.09393163,16.537966540000003,1.0
192,349731389.9041424,0.0,16.47361645,1.0,0.002185,14.401544399999999,1.0
193,349731414.55020225,0.0,17.76061775,1.0,1.7687716900000003,16.60231661,1.0
194,349767913.04796237,1.0283763134194517,16.537966550000004,1.0,0.38192482000000005,16.24195623,1.0
195,349768592.74921334,1.1316024134194518,16.151866150000004,1.0,4.19864028,1.5444015500000001,1.0
196,349832120.92146677,0.775114863419452,1.9948519999999998,1.0,0.08903661,17.232947239999998,1.0
197,349834128.9300207,0.0,16.47361645,1.0,0.0021590000000000003,19.51093951,1.0
198,349834338.57719934,0.0,14.47876445,1.0,1.8086028600000001,16.640926640000007,1.0
199,349872076.32761186,1.0950797634194518,16.4092664,1.0,0.014308160000000002,15.881595880000003,1.0
200,349872352.0456158,1.2031755634194519,16.6023166,1.0,1.26126833,3.6550836600000003,1.0
201,349899835.45639443,0.0002605134194518799,3.34620335,1.0,0.08891059,16.47361648,1.0
202,349901704.28514075,0.0,16.28056625,1.0,0.002114,18.03088803,1.0
203,349901728.74592125,0.0,14.47876445,1.0,1.79810777,16.66666668,1.0
204,349937980.6974627,1.0168352634194517,16.7953668,1.0,0.4079147,17.915057910000005,1.0
205,349938242.1962328,1.1177470634194517,15.95881595,1.0,1.49707938,3.14028313,1.0
206,349973148.9382255,0.13344626341945176,2.9601029499999996,1.0,0.09287532,16.30630631,1.0
207,349974910.54084027,0.0,16.28056625,1.0,0.0022010000000000003,15.04504504,1.0
208,349974932.7497681,0.0,16.28056625,1.0,1.7929746000000004,16.65379666,1.0
209,350011777.7269021,1.044604113419452,16.4092664,1.0,0.40642583,14.002574000000001,1.0
210,350015103.80235237,1.2429688134194519,1.9948519999999998,1.0,0.6209334300000001,6.576576590000002,1.0
211,350028627.07704157,0.0,6.370656350000001,1.0,0.0904282,16.51222651,1.0
212,350030413.7424149,0.0,16.28056625,1.0,0.002227,16.6924067,1.0
213,350030439.4864112,0.0,13.06306305,1.0,1.7619668299999998,16.70527671,1.0
214,350068697.4120332,1.110765013419452,16.7953668,1.0,0.40315272,11.71171171,1.0
215,350068957.4472881,1.2078227134194521,15.95881595,1.0,1.7021458900000002,3.6936937000000003,1.0
216,350108240.622938,0.24940741341945194,3.7966537999999996,1.0,0.09347035000000001,16.563706569999997,1.0
217,350109994.3710983,0.0,16.34491635,1.0,0.0022099999999999997,16.56370656,1.0
218,350110017.4044234,0.0,14.47876445,1.0,1.8220368400000002,16.69240669,1.0
219,350147117.7871668,1.051745913419452,16.537966550000004,1.0,0.40461623,15.18661519,1.0
220,350147376.04240745,1.1470600134194517,16.4092664,1.0,1.5406326799999999,2.072072070000001,1.0
221,350186270.2200016,0.44690796341945194,1.9948519999999998,1.0,0.0917201,16.55083656,1.0
222,350188224.5298101,0.0,16.28056625,1.0,0.0022140000000000003,14.684684680000002,1.0
223,350188248.75521135,0.0,17.76061775,1.0,1.7622339900000001,16.563706569999997,1.0
224,350225898.12759113,1.082269813419452,16.47361645,1.0,0.41130190000000005,11.69884171,1.0
225,350226608.4762025,1.208192113419452,6.6280566,1.0,0.8613697199999999,4.427284439999999,1.0
226,350246850.17487675,0.0,3.86100385,1.0,0.08830217000000003,16.43500643,1.0
227,350248691.8833512,0.0,16.4092664,1.0,0.002163,17.117117119999996,1.0
228,350248714.07427907,0.0,16.28056625,1.0,1.7490619200000002,16.67953667,1.0
229,350285400.18050945,1.0371573134194518,16.47361645,1.0,0.38927743,14.967824969999999,1.0
230,350285665.8133261,1.1368941134194517,16.151866150000004,1.0,0.25419932,14.594594590000002,1.0
231,350291466.49547386,0.0,16.988417,1.0,0.08819223000000001,16.46074647,1.0
232,350293620.4773734,0.0,16.4092664,1.0,0.00211,15.315315300000002,1.0
233,350293646.8584477,0.0,13.06306305,1.0,1.7606996200000002,16.60231659,1.0
234,350331659.3354867,1.0944621134194519,16.47361645,1.0,0.38108954,14.272844280000003,1.0
235,350334301.068701,1.3202760134194518,1.9305018999999997,1.0,22.18353964,1.04247105,1.0
236,351066265.4646372,15.446228613419452,0.57915055,1.0,0.09070668999999999,16.460746479999997,1.0
237,351067994.3222984,0.0,16.34491635,1.0,0.002178,18.6100386,1.0
238,351068032.12085557,0.0,13.96396395,1.0,1.7928933599999999,16.6023166,1.0
239,351105994.634497,1.0921123634194518,16.47361645,1.0,0.7691739199999998,14.337194339999998,1.0
240,351109004.7921339,1.3234275134194522,2.3166022999999996,1.0,1.0203779,3.513513520000001,1.0
241,351136915.5416843,0.0,3.9253538999999997,1.0,0.0874021,16.4993565,1.0
242,351138942.2983174,0.0,18.018017999999998,1.0,0.0021460000000000003,16.036036040000003,1.0
243,351138968.8246512,0.0,17.76061775,1.0,1.7628635600000002,16.640926649999997,1.0
244,351175381.15717137,1.0243394634194518,16.47361645,1.0,0.3934035400000001,15.27670528,1.0
245,351178659.88665545,1.274033263419452,1.67310165,1.0,1.4991359500000003,3.2432432500000004,1.0
246,351214336.23954695,0.1540561134194519,3.024453,1.0,0.09043521,16.512226520000002,1.0
247,351216440.35728854,0.0,16.6023166,1.0,0.002192,15.62419562,1.0
248,351216477.9004265,0.0,13.06306305,1.0,1.7590055700000002,16.56370657,1.0
249,351253542.5996665,1.0548551634194518,16.47361645,1.0,0.7860576399999998,10.720720720000001,1.0
250,351253834.8999965,1.168876763419452,16.28056625,1.0,0.5463031500000001,6.2934363,1.0
251,351274961.0197364,0.0,4.8906049,1.0,0.08656280999999999,16.589446600000002,1.0
252,351276331.616282,0.0,16.34491635,1.0,0.0021559999999999995,15.32818532,1.0
253,351276358.3559751,0.0,17.76061775,1.0,1.76478906,16.679536680000002,1.0
254,351312759.075653,1.0237919134194517,16.47361645,1.0,0.77323189,13.835263839999998,1.0
255,351313013.36910653,1.1360569634194517,16.6023166,1.0,1.71632166,3.77091377,1.0
256,351353377.2202636,0.26829886341945186,3.66795365,1.0,0.09196296,16.4993565,1.0
257,351355408.7638017,0.0,16.34491635,1.0,0.002168,14.440154430000002,1.0
258,351355435.63969433,0.0,19.4980695,1.0,1.73603744,16.58944659,1.0
259,351394046.73742783,1.0800420634194519,16.7310167,1.0,0.4099211100000001,9.43371944,1.0
260,437793385.45665705,1.192738663419452,16.087516100000002,1.0,1.5923618300000002,1.8661518799999999,1.0
261,437830468.39889777,0.28360966341945193,1.8018018,1.0,0.09126942999999998,16.576576579999998,1.0
262,437832342.4375471,0.0,16.28056625,1.0,0.002165,15.598455590000002,1.0
263,437832365.31061274,0.0,19.4980695,1.0,1.73181859,16.74388675,1.0
264,437872093.53385556,1.1748073634194518,15.95881595,1.0,0.3959662300000001,13.783783790000001,1.0
265,437872368.481582,1.2765177134194519,16.151866150000004,1.0,0.8733963400000001,3.976833980000001,1.0
266,437892373.63696563,0.0,3.47490345,1.0,0.09102328999999998,16.40926642,1.0
267,437894374.76372194,0.0,16.216216199999998,1.0,0.0021310000000000005,14.59459458,1.0
268,437894400.6559778,0.0,17.76061775,1.0,1.75253895,16.55083655,1.0
269,437932975.2984298,1.1207858634194516,16.4092664,1.0,0.3820094200000001,16.57657657,1.0
270,437933822.1722174,1.2276909134194518,17.24581725,1.0,0.25576688000000003,14.63320464,1.0
271,437939633.0590726,0.0,14.8005148,1.0,0.08646166999999999,16.51222652,1.0
272,437941421.1769812,0.0,16.537966550000004,1.0,0.0021460000000000003,17.4002574,1.0
273,437941444.1983064,0.0,14.47876445,1.0,1.76944291,16.71814671,1.0
274,437979364.6240046,1.079801663419452,15.95881595,1.0,0.3708720300000001,14.71042472,1.0
275,437979584.66992944,1.185278863419452,10.1029601,1.0,17.098752920000003,0.9781209800000001,1.0
276,438051907.8694389,0.5723590134194518,1.67310165,1.0,0.09271625,16.65379666,1.0
277,438054073.060562,0.0,16.28056625,1.0,0.0021729999999999996,18.339768340000003,1.0
278,438054101.58728933,0.0,21.6216216,1.0,1.7913150800000004,16.679536680000002,1.0
279,438094917.8496967,1.2305367134194518,15.76576575,1.0,0.40508537,14.62033463,1.0
280,438095402.7150209,1.3446983634194518,16.6023166,1.0,1.0089841,3.6936937000000003,1.0
281,438121740.3600439,0.0,3.5392535499999997,1.0,0.08706515,16.35778637,1.0
282,438123857.49000317,0.0,16.216216199999998,1.0,0.0021089999999999998,15.740025730000001,1.0
283,438123886.8662077,0.0,16.28056625,1.0,1.7530441099999998,16.705276700000002,1.0
284,438163982.2266974,1.191989713419452,16.537966550000004,1.0,0.4072135700000001,11.76319177,1.0
285,438164300.9732615,1.3074476134194517,16.537966550000004,1.0,1.4956334800000006,3.217503230000001,1.0
286,438199700.0617147,0.14337731341945192,3.15315315,1.0,0.08592378999999999,16.666666659999997,1.0
287,438201728.0784636,0.0,15.122265100000002,1.0,0.002132,15.598455590000002,1.0
288,438201754.4895978,0.0,14.47876445,1.0,1.7589570000000003,16.628056630000003,1.0
289,438240848.953861,1.1499365634194516,16.216216199999998,1.0,0.7892007399999998,7.232947230000001,1.0
290,438241232.12443566,1.2575265134194518,16.087516100000002,1.0,0.54970151,6.15186616,1.0
291,438255267.21654147,0.0,5.9202059,1.0,0.08969595,16.40926642,1.0
292,438257022.7838359,0.0,16.34491635,1.0,0.002314,15.26383526,1.0
293,438257044.48888534,0.0,16.28056625,1.0,1.7407222500000004,16.6023166,1.0
294,438296387.128722,1.1615559134194522,16.537966550000004,1.0,0.7396015900000001,16.58944659,1.0
295,438296657.4695434,1.257452613419452,16.4092664,1.0,1.5614638299999994,3.4620334600000002,1.0
296,438336856.25871694,0.26498436341945186,3.2818532499999997,1.0,0.09130851,17.4002574,1.0
297,438338683.60863805,0.0,16.34491635,1.0,0.0022099999999999997,19.665379660000003,1.0
298,438338706.5708634,0.0,19.4980695,1.0,1.7596132,16.65379665,1.0
299,438375457.52494305,1.0401987634194518,16.47361645,1.0,0.41715500000000005,10.1930502,1.0
300,438377953.48611116,1.2437314134194517,2.3166022999999996,1.0,1.65587941,1.994852,1.0
301,438417235.68712425,0.3976322634194518,2.0592020499999997,1.0,0.09449408,16.563706569999997,1.0
302,438420018.8529589,0.0,16.34491635,1.0,0.0021869999999999997,16.6023166,1.0
303,524819193.8425002,0.0,17.76061775,1.0,1.75009814,16.74388674,1.0
304,524857348.13879836,1.1011041634194518,16.4092664,1.0,0.41640330999999997,10.990991,1.0
305,524857646.1298698,1.2067640634194516,16.4092664,1.0,0.9655912199999999,3.9768339800000003,1.0
306,524877903.8612726,0.0,3.9253538999999997,1.0,0.09033274999999999,16.4864865,1.0
307,524879668.5821972,0.0,16.4092664,1.0,0.0021609999999999997,15.67567567,1.0
