,date,server,tactic,Latency,Cost,Reliability,Predicted_Latency,Predicted_Cost,Predicted_Reliability
1212,0.0,5.0,3.0,0.0,19.0,1.0,2.0,17.0,1.0
1213,0.0,5.0,4.0,2.0,17.0,1.0,1.0,14.0,1.0
1214,0.0,5.0,5.0,0.0,2.0,1.0,1.0,3.0,1.0
1250,0.0,5.0,1.0,1.0,3.0,1.0,0.0,17.0,1.0
1251,0.0,5.0,2.0,0.0,17.0,1.0,0.0,17.0,1.0
1252,0.0,5.0,3.0,0.0,24.0,1.0,2.0,17.0,1.0
1253,0.0,5.0,4.0,2.0,17.0,1.0,1.0,14.0,1.0
1254,0.0,5.0,5.0,0.0,16.0,1.0,1.0,3.0,1.0
1286,0.0,5.0,1.0,1.0,4.0,1.0,0.0,17.0,1.0
1287,0.0,5.0,2.0,0.0,16.0,1.0,0.0,17.0,1.0
1288,0.0,5.0,3.0,0.0,18.0,1.0,2.0,17.0,1.0
1289,0.0,5.0,4.0,2.0,16.0,1.0,1.0,14.0,1.0
1290,0.0,5.0,5.0,2.0,16.0,1.0,1.0,3.0,1.0
1326,0.0,5.0,1.0,1.0,4.0,1.0,0.0,17.0,1.0
1327,0.0,5.0,2.0,0.0,16.0,1.0,0.0,17.0,1.0
1328,0.0,5.0,3.0,0.0,24.0,1.0,2.0,17.0,1.0
1329,0.0,5.0,4.0,2.0,16.0,1.0,1.0,14.0,1.0
1330,0.0,5.0,5.0,2.0,16.0,1.0,1.0,3.0,1.0
1362,0.0,5.0,1.0,1.0,3.0,1.0,0.0,17.0,1.0
1363,0.0,5.0,2.0,0.0,16.0,1.0,0.0,17.0,1.0
1364,0.0,5.0,3.0,0.0,14.0,1.0,2.0,17.0,1.0
1365,0.0,5.0,4.0,2.0,17.0,1.0,1.0,14.0,1.0
1366,0.0,5.0,5.0,0.0,16.0,1.0,2.0,3.0,1.0
1402,0.0,5.0,1.0,1.0,4.0,1.0,0.0,17.0,1.0
1403,0.0,5.0,2.0,0.0,16.0,1.0,0.0,17.0,1.0
1404,0.0,5.0,3.0,0.0,14.0,1.0,2.0,17.0,1.0
1405,0.0,5.0,4.0,2.0,16.0,1.0,1.0,14.0,1.0
1406,0.0,5.0,5.0,0.0,16.0,1.0,2.0,3.0,1.0
1442,0.0,5.0,1.0,1.0,4.0,1.0,0.0,17.0,1.0
1443,0.0,5.0,2.0,0.0,16.0,1.0,0.0,17.0,1.0
1444,0.0,5.0,3.0,0.0,19.0,1.0,2.0,17.0,1.0
1445,0.0,5.0,4.0,2.0,17.0,1.0,1.0,14.0,1.0
1446,0.0,5.0,5.0,0.0,17.0,1.0,2.0,3.0,1.0
1477,0.0,5.0,1.0,5.0,1.0,1.0,0.0,17.0,1.0
1478,0.0,5.0,2.0,0.0,16.0,1.0,0.0,17.0,1.0
1479,0.0,5.0,3.0,0.0,18.0,1.0,2.0,17.0,1.0
1480,0.0,5.0,4.0,2.0,17.0,1.0,1.0,14.0,1.0
1481,0.0,5.0,5.0,0.0,16.0,1.0,2.0,3.0,1.0
1517,0.0,5.0,1.0,1.0,3.0,1.0,0.0,17.0,1.0
1518,0.0,5.0,2.0,0.0,23.0,1.0,0.0,17.0,1.0
1519,0.0,5.0,3.0,0.0,14.0,1.0,2.0,17.0,1.0
1520,0.0,5.0,4.0,2.0,16.0,1.0,1.0,14.0,1.0
1521,0.0,5.0,5.0,0.0,17.0,1.0,2.0,3.0,1.0
1553,0.0,5.0,1.0,1.0,4.0,1.0,0.0,17.0,1.0
1554,0.0,5.0,2.0,0.0,16.0,1.0,0.0,17.0,1.0
1555,0.0,5.0,3.0,0.0,13.0,1.0,2.0,17.0,1.0
1556,0.0,5.0,4.0,2.0,16.0,1.0,1.0,14.0,1.0
1557,0.0,5.0,5.0,2.0,10.0,1.0,2.0,3.0,1.0
1593,0.0,5.0,1.0,1.0,3.0,1.0,0.0,17.0,1.0
1594,0.0,5.0,2.0,0.0,16.0,1.0,0.0,17.0,1.0
1595,0.0,5.0,3.0,0.0,14.0,1.0,2.0,17.0,1.0
1596,0.0,5.0,4.0,2.0,17.0,1.0,1.0,14.0,1.0
1597,0.0,5.0,5.0,2.0,16.0,1.0,2.0,3.0,1.0
1633,0.0,5.0,1.0,1.0,3.0,1.0,0.0,17.0,1.0
1634,0.0,5.0,2.0,0.0,16.0,1.0,0.0,17.0,1.0
1635,0.0,5.0,3.0,0.0,22.0,1.0,2.0,17.0,1.0
1636,0.0,5.0,4.0,2.0,16.0,1.0,1.0,14.0,1.0
1637,0.0,5.0,5.0,2.0,17.0,1.0,2.0,3.0,1.0
1668,0.0,5.0,1.0,1.0,1.0,1.0,0.0,17.0,1.0
1669,0.0,5.0,2.0,0.0,16.0,1.0,0.0,17.0,1.0
1670,0.0,5.0,3.0,0.0,22.0,1.0,2.0,17.0,1.0
1671,0.0,5.0,4.0,2.0,16.0,1.0,1.0,14.0,1.0
1672,0.0,5.0,5.0,2.0,2.0,1.0,2.0,3.0,1.0
1708,0.0,5.0,1.0,1.0,4.0,1.0,0.0,17.0,1.0
1709,0.0,5.0,2.0,0.0,16.0,1.0,0.0,17.0,1.0
1710,0.0,5.0,3.0,0.0,14.0,1.0,2.0,17.0,1.0
1711,0.0,5.0,4.0,2.0,16.0,1.0,1.0,14.0,1.0
1712,0.0,5.0,5.0,2.0,5.0,1.0,5.0,3.0,1.0
1748,0.0,5.0,1.0,1.0,3.0,1.0,0.0,17.0,1.0
1749,0.0,5.0,2.0,0.0,16.0,1.0,0.0,17.0,1.0
1750,0.0,5.0,3.0,0.0,18.0,1.0,2.0,17.0,1.0
1751,0.0,5.0,4.0,2.0,17.0,1.0,1.0,14.0,1.0
1752,0.0,5.0,5.0,2.0,16.0,1.0,5.0,3.0,1.0
1783,0.0,5.0,1.0,1.0,3.0,1.0,0.0,17.0,1.0
1784,0.0,5.0,2.0,0.0,16.0,1.0,0.0,17.0,1.0
1785,0.0,5.0,3.0,0.0,14.0,1.0,2.0,17.0,1.0
1786,0.0,5.0,4.0,2.0,17.0,1.0,1.0,14.0,1.0
1787,0.0,5.0,5.0,2.0,8.0,1.0,5.0,3.0,1.0
1823,0.0,5.0,1.0,1.0,3.0,1.0,0.0,17.0,1.0
1824,0.0,5.0,2.0,0.0,16.0,1.0,0.0,17.0,1.0
1825,0.0,5.0,3.0,0.0,14.0,1.0,2.0,17.0,1.0
1826,0.0,5.0,4.0,2.0,16.0,1.0,1.0,14.0,1.0
1827,0.0,5.0,5.0,2.0,17.0,1.0,5.0,3.0,1.0
1863,0.0,5.0,1.0,1.0,3.0,1.0,0.0,17.0,1.0
1864,0.0,5.0,2.0,0.0,16.0,1.0,0.0,17.0,1.0
1865,0.0,5.0,3.0,0.0,13.0,1.0,2.0,17.0,1.0
1866,0.0,5.0,4.0,2.0,16.0,1.0,1.0,14.0,1.0
1867,0.0,5.0,5.0,2.0,16.0,1.0,5.0,2.0,1.0
1899,0.0,5.0,1.0,1.0,4.0,1.0,0.0,17.0,1.0
1900,0.0,5.0,2.0,0.0,16.0,1.0,0.0,17.0,1.0
1901,0.0,5.0,3.0,0.0,19.0,1.0,2.0,17.0,1.0
1902,0.0,5.0,4.0,2.0,16.0,1.0,1.0,14.0,1.0
1903,0.0,5.0,5.0,0.0,16.0,1.0,5.0,2.0,1.0
1939,0.0,5.0,1.0,1.0,4.0,1.0,0.0,17.0,1.0
1940,0.0,5.0,2.0,0.0,16.0,1.0,0.0,17.0,1.0
1941,0.0,5.0,3.0,0.0,14.0,1.0,2.0,17.0,1.0
1942,0.0,5.0,4.0,2.0,16.0,1.0,1.0,14.0,1.0
1943,0.0,5.0,5.0,0.0,16.0,1.0,5.0,2.0,1.0
1975,0.0,5.0,1.0,1.0,3.0,1.0,0.0,17.0,1.0
1976,0.0,5.0,2.0,0.0,16.0,1.0,0.0,17.0,1.0
1977,0.0,5.0,3.0,0.0,18.0,1.0,2.0,17.0,1.0
1978,0.0,5.0,4.0,2.0,16.0,1.0,1.0,14.0,1.0
1979,0.0,5.0,5.0,2.0,17.0,1.0,5.0,2.0,1.0
2015,0.0,5.0,1.0,1.0,3.0,1.0,0.0,17.0,1.0
2016,0.0,5.0,2.0,0.0,16.0,1.0,0.0,17.0,1.0
2017,0.0,5.0,3.0,0.0,14.0,1.0,2.0,17.0,1.0
2018,0.0,5.0,4.0,2.0,17.0,1.0,1.0,14.0,1.0
2019,0.0,5.0,5.0,2.0,4.0,1.0,5.0,2.0,1.0
2050,0.0,5.0,1.0,1.0,1.0,1.0,0.0,17.0,1.0
2051,0.0,5.0,2.0,0.0,16.0,1.0,0.0,17.0,1.0
2052,0.0,5.0,3.0,0.0,14.0,1.0,2.0,17.0,1.0
2053,0.0,5.0,4.0,2.0,17.0,1.0,1.0,14.0,1.0
2054,0.0,5.0,5.0,2.0,16.0,1.0,5.0,2.0,1.0
2090,0.0,5.0,1.0,1.0,3.0,1.0,0.0,17.0,1.0
2091,0.0,5.0,2.0,0.0,16.0,1.0,0.0,17.0,1.0
2092,0.0,5.0,3.0,0.0,16.0,1.0,2.0,17.0,1.0
2093,0.0,5.0,4.0,2.0,16.0,1.0,1.0,14.0,1.0
2094,0.0,5.0,5.0,2.0,4.0,1.0,5.0,2.0,1.0
2125,0.0,5.0,1.0,1.0,1.0,1.0,0.0,17.0,1.0
2126,0.0,5.0,2.0,0.0,16.0,1.0,0.0,17.0,1.0
2127,0.0,5.0,3.0,0.0,22.0,1.0,2.0,17.0,1.0
2128,0.0,5.0,4.0,2.0,16.0,1.0,1.0,14.0,1.0
2129,0.0,5.0,5.0,2.0,2.0,1.0,5.0,2.0,1.0
2165,0.0,5.0,1.0,1.0,3.0,1.0,0.0,17.0,1.0
2166,0.0,5.0,2.0,0.0,16.0,1.0,0.0,17.0,1.0
2167,0.0,5.0,3.0,0.0,18.0,1.0,2.0,17.0,1.0
2168,0.0,5.0,4.0,2.0,17.0,1.0,1.0,14.0,1.0
2169,0.0,5.0,5.0,2.0,17.0,1.0,5.0,2.0,1.0
2205,0.0,5.0,1.0,1.0,3.0,1.0,0.0,17.0,1.0
2206,0.0,5.0,2.0,0.0,16.0,1.0,0.0,17.0,1.0
2207,0.0,5.0,3.0,0.0,19.0,1.0,2.0,17.0,1.0
2208,0.0,5.0,4.0,2.0,16.0,1.0,1.0,14.0,1.0
2209,0.0,5.0,5.0,2.0,17.0,1.0,4.0,2.0,1.0
2241,0.0,5.0,1.0,1.0,3.0,1.0,0.0,17.0,1.0
2242,0.0,5.0,2.0,0.0,17.0,1.0,0.0,17.0,1.0
2243,0.0,5.0,3.0,0.0,18.0,1.0,2.0,17.0,1.0
2244,0.0,5.0,4.0,2.0,16.0,1.0,1.0,14.0,1.0
2245,0.0,5.0,5.0,0.0,10.0,1.0,4.0,2.0,1.0
2281,0.0,5.0,1.0,1.0,3.0,1.0,0.0,17.0,1.0
2282,0.0,5.0,2.0,0.0,16.0,1.0,0.0,17.0,1.0
2283,0.0,5.0,3.0,0.0,22.0,1.0,2.0,17.0,1.0
2284,0.0,5.0,4.0,2.0,16.0,1.0,1.0,14.0,1.0
2285,0.0,5.0,5.0,0.0,2.0,1.0,4.0,2.0,1.0
2317,0.0,5.0,1.0,1.0,3.0,1.0,0.0,17.0,1.0
2318,0.0,5.0,2.0,0.0,16.0,1.0,0.0,17.0,1.0
2319,0.0,5.0,3.0,0.0,22.0,1.0,2.0,17.0,1.0
2320,0.0,5.0,4.0,2.0,17.0,1.0,1.0,14.0,1.0
2321,0.0,5.0,5.0,2.0,2.0,1.0,4.0,2.0,1.0
2357,0.0,5.0,1.0,1.0,3.0,1.0,0.0,17.0,1.0
2358,0.0,5.0,2.0,0.0,16.0,1.0,0.0,17.0,1.0
2359,0.0,5.0,3.0,0.0,14.0,1.0,2.0,17.0,1.0
2360,0.0,5.0,4.0,2.0,16.0,1.0,1.0,14.0,1.0
2361,0.0,5.0,5.0,2.0,16.0,1.0,1.0,2.0,1.0
2397,0.0,5.0,1.0,1.0,4.0,1.0,0.0,17.0,1.0
2398,0.0,5.0,2.0,0.0,17.0,1.0,0.0,17.0,1.0
2399,0.0,5.0,3.0,0.0,14.0,1.0,2.0,17.0,1.0
2400,0.0,5.0,4.0,2.0,16.0,1.0,1.0,14.0,1.0
2401,0.0,5.0,5.0,2.0,16.0,1.0,1.0,2.0,1.0
2437,0.0,5.0,1.0,1.0,3.0,1.0,0.0,17.0,1.0
2438,0.0,5.0,2.0,0.0,16.0,1.0,0.0,17.0,1.0
2439,0.0,5.0,3.0,0.0,18.0,1.0,2.0,17.0,1.0
2440,0.0,5.0,4.0,2.0,17.0,1.0,1.0,14.0,1.0
2441,0.0,5.0,5.0,2.0,16.0,1.0,1.0,2.0,1.0
2472,0.0,5.0,1.0,1.0,1.0,1.0,0.0,17.0,1.0
2473,0.0,5.0,2.0,0.0,16.0,1.0,0.0,17.0,1.0
2474,0.0,5.0,3.0,0.0,14.0,1.0,2.0,17.0,1.0
2475,0.0,5.0,4.0,2.0,16.0,1.0,1.0,14.0,1.0
2476,0.0,5.0,5.0,2.0,16.0,1.0,1.0,2.0,1.0
2512,0.0,5.0,1.0,1.0,3.0,1.0,0.0,17.0,1.0
2513,0.0,5.0,2.0,0.0,17.0,1.0,0.0,17.0,1.0
2514,0.0,5.0,3.0,0.0,14.0,1.0,2.0,17.0,1.0
2515,0.0,5.0,4.0,2.0,16.0,1.0,1.0,14.0,1.0
2516,0.0,5.0,5.0,2.0,16.0,1.0,1.0,2.0,1.0
2552,0.0,5.0,1.0,1.0,4.0,1.0,0.0,17.0,1.0
2553,0.0,5.0,2.0,0.0,16.0,1.0,0.0,17.0,1.0
2554,0.0,5.0,3.0,0.0,13.0,1.0,2.0,17.0,1.0
2555,0.0,5.0,4.0,2.0,17.0,1.0,1.0,14.0,1.0
2556,0.0,5.0,5.0,2.0,2.0,1.0,1.0,2.0,1.0
2592,0.0,5.0,1.0,1.0,4.0,1.0,0.0,17.0,1.0
2593,0.0,5.0,2.0,0.0,16.0,1.0,0.0,17.0,1.0
2594,0.0,5.0,3.0,0.0,16.0,1.0,2.0,17.0,1.0
2595,0.0,5.0,4.0,2.0,16.0,1.0,1.0,14.0,1.0
2596,0.0,5.0,5.0,2.0,6.0,1.0,1.0,2.0,1.0
2632,0.0,5.0,1.0,1.0,3.0,1.0,0.0,17.0,1.0
2633,0.0,5.0,2.0,0.0,16.0,1.0,0.0,17.0,1.0
2634,0.0,5.0,3.0,0.0,14.0,1.0,2.0,17.0,1.0
2635,0.0,5.0,4.0,2.0,17.0,1.0,1.0,14.0,1.0
2636,0.0,5.0,5.0,2.0,17.0,1.0,1.0,2.0,1.0
2672,0.0,5.0,1.0,1.0,3.0,1.0,0.0,17.0,1.0
2673,0.0,5.0,2.0,0.0,16.0,1.0,0.0,17.0,1.0
2674,0.0,5.0,3.0,0.0,18.0,1.0,2.0,17.0,1.0
2675,0.0,5.0,4.0,2.0,16.0,1.0,1.0,14.0,1.0
2676,0.0,5.0,5.0,2.0,17.0,1.0,1.0,2.0,1.0
2707,0.0,5.0,1.0,1.0,1.0,1.0,0.0,17.0,1.0
2708,0.0,5.0,2.0,0.0,16.0,1.0,0.0,17.0,1.0
2709,0.0,5.0,3.0,0.0,18.0,1.0,2.0,17.0,1.0
2710,0.0,5.0,4.0,2.0,16.0,1.0,1.0,14.0,1.0
2711,0.0,5.0,5.0,2.0,17.0,1.0,1.0,2.0,1.0
2742,0.0,5.0,1.0,1.0,1.0,1.0,0.0,17.0,1.0
2743,0.0,5.0,2.0,0.0,16.0,1.0,0.0,17.0,1.0
2744,0.0,5.0,3.0,0.0,13.0,1.0,2.0,17.0,1.0
2745,0.0,5.0,4.0,2.0,16.0,1.0,1.0,14.0,1.0
