,date,server,tactic,Latency,Cost,Reliability,Predicted_Latency,Predicted_Cost,Predicted_Reliability
357,0,3,3,0,19,1,49,27,0.953173
358,0,3,4,2,16,1,56,32,0.967229
359,0,3,5,0,16,1,38,27,0.956786
391,0,3,1,0,14,1,55,17,0.938445
392,0,3,2,0,16,1,48,32,0.954922
393,0,3,3,0,19,1,49,28,0.956288
394,0,3,4,2,16,1,55,33,0.969566
395,0,3,5,2,16,1,36,29,0.960801
431,0,3,1,0,13,1,54,16,0.909262
432,0,3,2,0,16,1,47,31,0.933579
433,0,3,3,0,16,1,46,26,0.935429
434,0,3,4,2,16,1,54,32,0.955117
435,0,3,5,2,16,1,35,27,0.942214
466,0,3,1,0,14,1,56,11,0.913935
467,0,3,2,0,16,1,49,26,0.937847
468,0,3,3,0,14,1,48,22,0.939519
469,0,3,4,2,16,1,53,34,0.961457
470,0,3,5,2,16,1,34,30,0.950704
506,0,3,1,0,15,1,54,16,0.927226
507,0,3,2,0,16,1,47,31,0.947277
508,0,3,3,0,19,1,48,27,0.948409
509,0,3,4,2,16,1,54,32,0.964194
510,0,3,5,2,16,1,35,27,0.954044
546,0,3,1,0,12,1,56,10,0.92693
547,0,3,2,0,16,1,50,25,0.947121
548,0,3,3,0,13,1,48,21,0.948786
549,0,3,4,2,16,1,54,34,0.967631
550,0,3,5,2,17,1,35,29,0.958392
581,0,3,1,0,12,1,54,16,0.939315
582,0,3,2,0,16,1,47,31,0.955835
583,0,3,3,0,19,1,48,27,0.956835
584,0,3,4,2,16,1,54,32,0.970228
585,0,3,5,2,14,1,35,28,0.961729
616,0,3,1,0,14,1,55,15,0.941219
617,0,3,2,0,16,1,48,30,0.957298
618,0,3,3,0,16,1,47,26,0.958491
619,0,3,4,2,16,1,55,31,0.970964
620,0,3,5,2,2,1,29,27,0.963477
656,0,3,1,0,15,1,54,16,0.909595
657,0,3,2,0,16,1,46,31,0.935199
658,0,3,3,0,21,1,48,26,0.936217
659,0,3,4,2,16,1,54,32,0.955143
660,0,3,5,2,2,1,26,28,0.944307
696,0,3,1,0,13,1,53,16,0.919722
697,0,3,2,0,16,1,49,24,0.936109
698,0,3,3,0,14,1,48,20,0.937868
699,0,3,4,2,16,1,53,33,0.960803
700,0,3,5,2,16,1,33,29,0.949934
732,0,3,1,0,12,1,54,13,0.932569
733,0,3,2,0,16,1,48,28,0.95084
734,0,3,3,0,14,1,47,24,0.952203
735,0,3,4,2,16,1,55,28,0.965695
736,0,3,5,0,16,1,37,23,0.954851
772,0,3,1,0,14,1,54,15,0.938535
773,0,3,2,0,16,1,47,30,0.955508
774,0,3,3,0,19,1,48,26,0.956499
775,0,3,4,2,16,1,54,32,0.969767
776,0,3,5,0,16,1,35,28,0.960081
808,0,3,1,0,14,1,54,16,0.943619
809,0,3,2,0,16,1,50,24,0.954597
810,0,3,3,0,14,1,49,19,0.956014
811,0,3,4,2,16,1,54,33,0.972594
812,0,3,5,2,16,1,34,29,0.964637
848,0,3,1,0,12,1,52,15,0.92633
849,0,3,2,0,16,1,46,30,0.946706
850,0,3,3,0,14,1,44,26,0.948217
851,0,3,4,2,16,1,53,32,0.963919
852,0,3,5,2,16,1,33,28,0.953817
888,0,3,1,0,14,1,54,13,0.930674
889,0,3,2,0,16,1,47,28,0.949712
890,0,3,3,0,14,1,45,24,0.951162
891,0,3,4,2,16,1,54,29,0.965293
892,0,3,5,2,16,1,35,24,0.955439
923,0,3,1,0,13,1,53,15,0.937822
924,0,3,2,0,22,1,48,30,0.954521
925,0,3,3,0,14,1,45,26,0.956263
926,0,3,4,2,16,1,53,32,0.969586
927,0,3,5,2,16,1,33,28,0.960909
958,0,3,1,0,12,1,55,10,0.936258
959,0,3,2,0,16,1,48,25,0.953807
960,0,3,3,0,14,1,47,21,0.955227
961,0,3,4,2,16,1,53,33,0.971502
962,0,3,5,2,2,1,25,29,0.964191
994,0,3,1,0,11,1,52,11,0.908599
995,0,3,2,0,16,1,46,27,0.933459
996,0,3,3,0,13,1,44,22,0.935145
997,0,3,4,2,16,1,54,27,0.953405
998,0,3,5,0,17,1,36,22,0.93892
1034,0,3,1,0,14,1,54,9,0.914865
1035,0,3,2,0,16,1,47,24,0.93847
1036,0,3,3,0,19,1,48,20,0.93966
1037,0,3,4,2,16,1,52,32,0.961721
1038,0,3,5,0,16,1,32,28,0.949827
1070,0,3,1,0,15,1,53,13,0.933476
1071,0,3,2,0,16,1,46,28,0.951788
1072,0,3,3,0,19,1,47,24,0.952858
1073,0,3,4,2,16,1,53,30,0.967359
1074,0,3,5,2,16,1,33,25,0.958033
1110,0,3,1,0,14,1,54,11,0.936065
1111,0,3,2,0,16,1,47,27,0.953667
1112,0,3,3,0,14,1,46,22,0.955036
1113,0,3,4,2,16,1,55,27,0.968034
1114,0,3,5,2,16,1,35,22,0.958891
1150,0,3,1,0,13,1,53,13,0.940908
1151,0,3,2,0,16,1,46,28,0.957003
1152,0,3,3,0,19,1,47,24,0.958013
1153,0,3,4,2,16,1,54,29,0.970767
1154,0,3,5,2,16,1,34,24,0.96234
1181,0,3,1,0,9,1,51,10,0.909244
1182,0,3,2,0,16,1,46,26,0.93247
1183,0,3,3,0,21,1,47,22,0.934104
1184,0,3,4,2,16,1,51,33,0.957696
1185,0,3,5,0,16,1,31,28,0.944495
1216,0,3,1,0,16,1,55,7,0.915518
1217,0,3,2,0,16,1,47,23,0.939346
1218,0,3,3,0,18,1,47,18,0.940682
1219,0,3,4,2,16,1,52,32,0.962624
1220,0,3,5,0,16,1,32,27,0.950904
1256,0,3,1,0,15,1,53,11,0.927367
1257,0,3,2,0,16,1,46,27,0.947355
1258,0,3,3,0,18,1,46,22,0.948606
1259,0,3,4,2,16,1,53,27,0.963674
1260,0,3,5,0,16,1,35,22,0.9522
1296,0,3,1,0,14,1,53,12,0.934178
1297,0,3,2,0,16,1,45,28,0.95217
1298,0,3,3,0,18,1,45,23,0.953324
1299,0,3,4,2,16,1,53,29,0.96752
1300,0,3,5,0,16,1,34,24,0.957097
1336,0,3,1,0,13,1,52,13,0.943183
1337,0,3,2,0,16,1,45,28,0.95858
1338,0,3,3,0,21,1,47,24,0.959407
1339,0,3,4,2,16,1,53,30,0.972006
1340,0,3,5,0,17,1,34,25,0.962939
1372,0,3,1,0,13,1,52,11,0.913363
1373,0,3,2,0,16,1,44,27,0.935611
1374,0,3,3,0,18,1,44,23,0.937623
1375,0,3,4,2,17,1,52,28,0.956144
1376,0,3,5,2,16,1,32,23,0.943909
1403,0,3,1,0,12,1,53,7,0.917397
1404,0,3,2,0,16,1,46,23,0.93941
1405,0,3,3,0,16,1,46,19,0.941366
1406,0,3,4,2,16,1,51,31,0.962906
1407,0,3,5,0,16,1,31,27,0.951143
1434,0,3,1,0,15,1,52,12,0.928575
1435,0,3,2,0,16,1,44,28,0.947505
1436,0,3,3,0,18,1,44,24,0.949179
1437,0,3,4,2,16,1,52,29,0.964747
1438,0,3,5,2,16,1,32,24,0.954688
1466,0,3,1,0,14,1,52,13,0.938119
1467,0,3,2,0,16,1,44,28,0.954608
1468,0,3,3,0,19,1,45,24,0.956022
1469,0,3,4,2,17,1,52,31,0.969693
1470,0,3,5,2,16,1,31,26,0.960981
1502,0,3,1,0,12,1,51,13,0.944015
1503,0,3,2,0,16,1,47,22,0.95403
1504,0,3,3,0,19,1,48,17,0.955388
1505,0,3,4,2,16,1,52,31,0.972378
1506,0,3,5,0,16,1,32,26,0.96344
1542,0,3,1,0,13,1,51,12,0.918912
1543,0,3,2,0,16,1,44,27,0.941026
1544,0,3,3,0,16,1,43,23,0.942325
1545,0,3,4,2,16,1,52,29,0.959901
1546,0,3,5,0,16,1,32,24,0.947308
1578,0,3,1,0,15,1,53,10,0.928636
1579,0,3,2,0,16,1,45,25,0.947615
1580,0,3,3,0,19,1,45,21,0.949173
1581,0,3,4,2,16,1,53,26,0.964166
1582,0,3,5,2,16,1,33,21,0.953979
1613,0,3,1,0,16,1,52,13,0.94173
1614,0,3,2,0,16,1,47,21,0.953325
1615,0,3,3,0,21,1,48,17,0.954334
1616,0,3,4,2,16,1,51,31,0.971786
1617,0,3,5,2,16,1,31,26,0.963682
1648,0,3,1,0,14,1,51,12,0.909393
1649,0,3,2,0,16,1,43,28,0.93497
1650,0,3,3,0,14,1,41,23,0.936655
1651,0,3,4,2,16,1,50,29,0.955555
1652,0,3,5,2,16,1,29,25,0.943453
1688,0,3,1,0,14,1,51,11,0.918448
1689,0,3,2,0,16,1,43,26,0.941048
1690,0,3,3,0,16,1,43,22,0.942425
1691,0,3,4,2,16,1,51,28,0.959536
1692,0,3,5,2,16,1,31,22,0.948121
1728,0,3,1,0,13,1,51,12,0.926697
1729,0,3,2,0,16,1,43,27,0.947154
1730,0,3,3,0,16,1,43,23,0.948523
1731,0,3,4,2,16,1,51,29,0.963923
1732,0,3,5,2,16,1,30,25,0.953825
1764,0,3,1,0,13,1,52,10,0.938844
1765,0,3,2,0,16,1,44,25,0.954835
1766,0,3,3,0,18,1,44,21,0.956258
1767,0,3,4,2,16,1,52,26,0.969333
1768,0,3,5,0,16,1,33,21,0.95941
1804,0,3,1,0,15,1,51,10,0.909716
1805,0,3,2,0,16,1,43,25,0.934032
1806,0,3,3,0,18,1,43,21,0.93567
1807,0,3,4,2,16,1,51,26,0.95503
1808,0,3,5,0,16,1,31,21,0.940662
1844,0,3,1,0,16,1,52,10,0.922333
1845,0,3,2,0,16,1,43,25,0.943827
1846,0,3,3,0,13,1,41,21,0.945468
1847,0,3,4,2,16,1,51,26,0.961452
1848,0,3,5,0,16,1,31,22,0.9494
1880,0,3,1,0,14,1,52,9,0.928081
1881,0,3,2,0,16,1,44,24,0.947931
1882,0,3,3,0,14,1,43,20,0.949408
1883,0,3,4,2,16,1,52,24,0.963844
1884,0,3,5,2,16,1,32,19,0.953584
1915,0,3,1,0,14,1,51,12,0.93671
1916,0,3,2,0,16,1,43,27,0.954241
1917,0,3,3,0,13,1,41,23,0.95571
1918,0,3,4,2,16,1,51,29,0.969208
1919,0,3,5,2,16,1,30,25,0.960412
1955,0,3,1,0,15,1,53,7,0.936874
1956,0,3,2,0,16,1,45,23,0.954253
1957,0,3,3,0,14,1,44,19,0.95562
1958,0,3,4,2,16,1,50,31,0.971697
1959,0,3,5,2,3,1,22,26,0.964294
1987,0,3,1,0,16,1,51,10,0.914091
1988,0,3,2,0,16,1,42,25,0.936502
1989,0,3,3,0,18,1,42,21,0.938492
1990,0,3,4,2,16,1,50,27,0.957251
1991,0,3,5,2,16,1,29,22,0.945301
2023,0,3,1,0,12,1,50,10,0.927718
2024,0,3,2,0,16,1,42,26,0.946464
2025,0,3,3,0,14,1,41,22,0.948343
2026,0,3,4,2,16,1,51,27,0.963895
2027,0,3,5,0,16,1,30,23,0.952435
2054,0,3,1,0,14,1,51,10,0.932329
2055,0,3,2,0,16,1,43,26,0.950245
2056,0,3,3,0,19,1,44,22,0.951731
2057,0,3,4,2,16,1,51,27,0.966538
2058,0,3,5,2,16,1,29,22,0.956963
2089,0,3,1,0,15,1,52,7,0.936626
2090,0,3,2,0,16,1,44,23,0.953991
2091,0,3,3,0,14,1,43,19,0.955352
2092,0,3,4,2,16,1,50,30,0.971397
2093,0,3,5,2,16,1,29,26,0.963183
2129,0,3,1,0,14,1,51,9,0.941526
2130,0,3,2,0,16,1,44,25,0.957524
2131,0,3,3,0,19,1,45,20,0.95853
2132,0,3,4,2,16,1,52,25,0.970697
2133,0,3,5,2,16,1,31,20,0.962227
2165,0,3,1,0,14,1,51,9,0.919772
2166,0,3,2,0,22,1,45,24,0.940412
2167,0,3,3,0,19,1,43,20,0.942532
2168,0,3,4,2,16,1,51,25,0.959695
2169,0,3,5,0,16,1,31,21,0.946991
2197,0,3,1,0,14,1,50,11,0.928214
2198,0,3,2,0,16,1,45,19,0.941753
2199,0,3,3,0,13,1,43,15,0.943928
2200,0,3,4,2,16,1,50,29,0.96482
2201,0,3,5,0,16,1,29,24,0.953639
2229,0,3,1,0,15,1,53,4,0.93355
2230,0,3,2,0,16,1,45,20,0.951393
2231,0,3,3,0,14,1,44,16,0.953157
2232,0,3,4,2,16,1,50,29,0.970583
2233,0,3,5,0,16,1,29,25,0.96108
2269,0,3,1,0,14,1,51,9,0.943707
2270,0,3,2,0,16,1,43,25,0.959046
2271,0,3,3,0,14,1,42,21,0.960277
2272,0,3,4,2,16,1,51,26,0.972186
2273,0,3,5,0,16,1,31,21,0.963158
2309,0,3,1,0,12,1,49,10,0.922793
2310,0,3,2,0,16,1,42,25,0.943713
2311,0,3,3,0,14,1,40,21,0.945182
2312,0,3,4,2,16,1,50,27,0.961654
2313,0,3,5,0,16,1,29,22,0.949662
2345,0,3,1,0,14,1,50,9,0.933873
2346,0,3,2,0,16,1,42,25,0.951354
2347,0,3,3,0,16,1,41,21,0.953027
2348,0,3,4,2,16,1,50,27,0.967398
2349,0,3,5,2,16,1,29,22,0.958012
2381,0,3,1,0,15,1,51,9,0.938517
2382,0,3,2,0,16,1,42,25,0.955355
2383,0,3,3,0,14,1,41,21,0.956646
2384,0,3,4,2,16,1,51,26,0.969733
2385,0,3,5,0,17,1,30,22,0.95994
2421,0,3,1,0,15,1,51,11,0.944063
2422,0,3,2,0,16,1,42,26,0.959535
2423,0,3,3,0,14,1,41,21,0.96075
2424,0,3,4,2,16,1,50,28,0.972714
2425,0,3,5,0,16,1,29,24,0.963934
2457,0,3,1,0,14,1,51,6,0.915695
2458,0,3,2,0,16,1,43,21,0.938017
2459,0,3,3,0,14,1,42,17,0.940237
2460,0,3,4,2,16,1,49,29,0.961508
2461,0,3,5,2,14,1,26,24,0.950788
2488,0,3,1,0,14,1,52,4,0.922232
2489,0,3,2,0,16,1,44,20,0.942693
2490,0,3,3,0,21,1,45,16,0.944163
2491,0,3,4,2,16,1,49,28,0.964822
2492,0,3,5,0,16,1,28,24,0.953736
2524,0,3,1,0,15,1,50,8,0.932265
2525,0,3,2,0,16,1,42,24,0.949902
2526,0,3,3,0,18,1,42,20,0.951514
2527,0,3,4,2,16,1,51,25,0.96594
2528,0,3,5,2,10,1,26,20,0.956658
2555,0,3,1,0,15,1,50,10,0.93928
2556,0,3,2,0,16,1,42,25,0.955238
2557,0,3,3,0,19,1,42,21,0.956548
2558,0,3,4,2,16,1,50,27,0.969949
2559,0,3,5,0,16,1,29,23,0.960275
2591,0,3,1,0,12,1,50,7,0.942084
2592,0,3,2,0,16,1,43,22,0.957275
2593,0,3,3,0,14,1,42,18,0.958867
2594,0,3,4,2,16,1,52,23,0.970661
2595,0,3,5,2,16,1,31,17,0.962137
2622,0,3,1,0,14,1,51,4,0.923725
2623,0,3,2,0,16,1,43,20,0.943581
2624,0,3,3,0,16,1,43,16,0.945305
2625,0,3,4,2,16,1,49,29,0.965327
2626,0,3,5,0,16,1,27,24,0.954332
2658,0,3,1,0,16,1,51,6,0.93461
2659,0,3,2,0,16,1,43,22,0.951812
2660,0,3,3,0,13,1,41,18,0.953676
2661,0,3,4,2,16,1,49,29,0.970106
2662,0,3,5,2,16,1,27,24,0.96142
2689,0,3,1,0,12,1,50,7,0.939309
2690,0,3,2,0,16,1,42,23,0.955591
2691,0,3,3,0,14,1,41,19,0.956877
2692,0,3,4,2,16,1,51,23,0.969167
2693,0,3,5,0,16,1,31,18,0.959369
2720,0,3,1,0,13,1,51,5,0.940444
2721,0,3,2,0,16,1,43,21,0.956131
2722,0,3,3,0,13,1,42,17,0.957897
2723,0,3,4,2,16,1,49,29,0.97333
2724,0,3,5,2,16,1,27,24,0.965543
2756,0,3,1,0,10,1,56,25,0.829333
2757,0,3,2,0,16,1,51,39,0.872633
2758,0,3,3,0,14,1,50,36,0.876705
2759,0,3,4,2,16,1,55,45,0.918566
2760,0,3,5,0,16,1,37,41,0.895454
2796,0,3,1,0,15,1,56,29,0.862328
2797,0,3,2,0,16,1,50,42,0.900977
2798,0,3,3,0,14,1,49,38,0.902665
2799,0,3,4,2,16,1,56,43,0.930374
2800,0,3,5,0,16,1,39,39,0.910245
2836,0,3,1,0,15,1,57,26,0.875074
2837,0,3,2,0,16,1,51,40,0.909856
2838,0,3,3,0,19,1,52,36,0.910958
2839,0,3,4,2,16,1,56,45,0.941611
2840,0,3,5,0,14,1,37,41,0.924733
2876,0,3,1,0,15,1,58,23,0.879105
2877,0,3,2,0,16,1,52,37,0.91348
2878,0,3,3,0,16,1,52,34,0.915114
2879,0,3,4,2,16,1,56,44,0.945653
2880,0,3,5,0,16,1,39,41,0.929426
2911,0,3,1,0,12,1,55,28,0.848923
2912,0,3,2,0,16,1,48,41,0.889709
2913,0,3,3,0,18,1,48,38,0.890853
2914,0,3,4,2,16,1,55,43,0.921452
2915,0,3,5,0,16,1,37,39,0.899922
2941,0,3,1,0,15,1,56,28,0.86425
2942,0,3,2,0,16,1,49,41,0.902304
2943,0,3,3,0,16,1,48,38,0.90384
2944,0,3,4,2,16,1,56,42,0.93011
2945,0,3,5,0,16,1,38,39,0.910671
2971,0,3,1,0,13,1,55,27,0.880062
2972,0,3,2,0,16,1,49,41,0.912564
2973,0,3,3,0,13,1,47,37,0.914477
2974,0,3,4,2,16,1,56,42,0.93843
2975,0,3,5,0,16,1,39,38,0.920556
3001,0,3,1,0,14,1,57,24,0.881255
3002,0,3,2,0,16,1,51,38,0.913562
3003,0,3,3,0,14,1,49,34,0.915324
3004,0,3,4,2,16,1,55,44,0.944932
3005,0,3,5,0,16,1,37,40,0.928834
3036,0,3,1,0,16,1,55,28,0.85431
3037,0,3,2,0,16,1,50,35,0.884783
3038,0,3,3,0,19,1,51,31,0.885912
3039,0,3,4,2,16,1,54,43,0.925891
3040,0,3,5,0,7,1,31,39,0.906699
3071,0,3,1,0,16,1,56,25,0.872319
3072,0,3,2,0,16,1,49,39,0.907443
3073,0,3,3,0,14,1,47,36,0.909005
3074,0,3,4,2,16,1,56,39,0.933819
3075,0,3,5,0,16,1,38,35,0.914899
3101,0,3,1,0,16,1,56,26,0.88437
3102,0,3,2,0,16,1,48,39,0.915951
3103,0,3,3,0,14,1,47,36,0.917626
3104,0,3,4,2,16,1,56,40,0.940731
3105,0,3,5,0,15,1,37,36,0.923575
3132,0,3,1,0,16,1,56,25,0.888799
3133,0,3,2,0,16,1,49,39,0.919467
3134,0,3,3,0,13,1,47,36,0.921508
3135,0,3,4,2,17,1,55,41,0.909638
3136,0,3,5,2,16,1,35,35,0.88652
3167,0,3,1,0,15,1,55,24,0.846006
3168,0,3,2,0,16,1,47,38,0.888181
3169,0,3,3,0,18,1,48,34,0.889688
3170,0,3,4,2,16,1,55,38,0.918823
3171,0,3,5,2,16,1,37,33,0.899171
3202,0,3,1,0,15,1,55,24,0.861701
3203,0,3,2,0,16,1,47,38,0.899765
3204,0,3,3,0,19,1,48,35,0.901044
3205,0,3,4,2,16,1,55,38,0.927928
3206,0,3,5,2,16,1,36,34,0.909766
3237,0,3,1,0,14,1,55,23,0.877054
3238,0,3,2,0,16,1,48,37,0.910746
3239,0,3,3,0,18,1,48,33,0.912343
3240,0,3,4,2,16,1,53,43,0.942421
3241,0,3,5,2,16,1,34,39,0.927564
3272,0,3,1,0,14,1,55,19,0.823342
3273,0,3,2,0,16,1,48,34,0.873125
3274,0,3,3,0,13,1,46,30,0.87584
3275,0,3,4,2,16,1,52,41,0.916896
3276,0,3,5,2,16,1,32,37,0.897215
3307,0,3,1,0,14,1,53,26,0.864416
3308,0,3,2,0,16,1,49,33,0.892061
3309,0,3,3,0,14,1,47,29,0.89425
3310,0,3,4,2,16,1,53,41,0.931107
3311,0,3,5,2,3,1,26,37,0.915639
3337,0,3,1,0,16,1,54,25,0.875615
3338,0,3,2,0,16,1,46,39,0.910634
3339,0,3,3,0,18,1,46,35,0.912188
3340,0,3,4,2,16,1,53,40,0.936897
3341,0,3,5,2,16,1,33,36,0.920953
3372,0,3,1,0,15,1,54,23,0.886187
3373,0,3,2,0,16,1,47,37,0.91727
3374,0,3,3,0,16,1,47,33,0.919117
3375,0,3,4,2,16,1,55,37,0.940687
3376,0,3,5,2,16,1,36,32,0.925264
3407,0,3,1,0,12,1,52,22,0.828469
3408,0,3,2,0,16,1,45,36,0.875128
3409,0,3,3,0,13,1,43,33,0.87725
3410,0,3,4,2,16,1,53,37,0.908896
3411,0,3,5,2,2,1,26,33,0.890266
3442,0,3,1,0,15,1,54,19,0.847905
3443,0,3,2,0,16,1,47,34,0.889728
3444,0,3,3,0,19,1,48,30,0.890945
3445,0,3,4,2,16,1,52,41,0.928749
3446,0,3,5,2,16,1,31,37,0.911118
3472,0,3,1,0,6,1,51,21,0.870949
3473,0,3,2,0,16,1,46,35,0.905816
3474,0,3,3,0,14,1,45,31,0.907205
3475,0,3,4,2,16,1,52,41,0.9383
3476,0,3,5,2,16,1,31,37,0.922567
3507,0,3,1,0,15,1,53,24,0.882428
3508,0,3,2,0,16,1,46,38,0.915656
3509,0,3,3,0,14,1,44,34,0.917552
3510,0,3,4,2,16,1,53,39,0.940869
3511,0,3,5,2,16,1,33,34,0.925538
3542,0,3,1,0,16,1,53,21,0.831073
3543,0,3,2,0,16,1,44,36,0.871837
3544,0,3,3,0,16,1,44,32,0.873432
3545,0,3,4,2,16,1,52,37,0.90678
3546,0,3,5,2,17,1,32,32,0.88452
3577,0,3,1,0,11,1,50,24,0.865039
3578,0,3,2,0,16,1,44,37,0.902583
3579,0,3,3,0,13,1,42,34,0.904989
3580,0,3,4,2,17,1,52,39,0.93088
3581,0,3,5,2,17,1,32,35,0.913656
3612,0,3,1,0,15,1,54,18,0.875074
3613,0,3,2,0,16,1,46,33,0.909495
3614,0,3,3,0,19,1,47,30,0.910861
3615,0,3,4,2,16,1,51,40,0.942019
3616,0,3,5,2,16,1,30,36,0.927007
3648,0,3,1,0,15,1,53,21,0.888894
3649,0,3,2,0,16,1,45,36,0.919769
3650,0,3,3,0,14,1,44,32,0.921429
3651,0,3,4,2,17,1,53,36,0.943163
3652,0,3,5,0,17,1,34,32,0.92623
3688,0,3,1,0,17,1,53,17,0.834085
3689,0,3,2,0,16,1,45,32,0.882293
3690,0,3,3,0,14,1,44,28,0.884132
3691,0,3,4,2,16,1,50,39,0.923046
3692,0,3,5,0,15,1,29,35,0.901855
3728,0,3,1,0,15,1,53,17,0.858401
3729,0,3,2,0,16,1,45,32,0.899107
3730,0,3,3,0,18,1,45,28,0.900498
3731,0,3,4,2,16,1,50,39,0.935012
3732,0,3,5,0,16,1,30,35,0.916241
3768,0,3,1,0,14,1,52,19,0.877566
3769,0,3,2,0,16,1,45,33,0.911612
3770,0,3,3,0,21,1,47,30,0.912443
3771,0,3,4,2,16,1,51,40,0.943101
3772,0,3,5,0,3,1,23,36,0.927863
3808,0,3,1,0,14,1,53,18,0.887362
3809,0,3,2,0,16,1,45,33,0.918652
3810,0,3,3,0,19,1,46,29,0.919777
3811,0,3,4,2,16,1,51,40,0.948172
3812,0,3,5,0,16,1,31,35,0.932655
3848,0,3,1,0,16,1,53,17,0.843198
3849,0,3,2,0,16,1,44,32,0.887549
3850,0,3,3,0,19,1,45,28,0.888653
3851,0,3,4,2,17,1,50,39,0.92714
3852,0,3,5,0,16,1,29,35,0.906716
3884,0,3,1,0,15,1,51,22,0.871663
3885,0,3,2,0,16,1,42,36,0.908588
3886,0,3,3,0,14,1,41,32,0.910478
3887,0,3,4,2,16,1,51,37,0.934841
3888,0,3,5,2,16,1,30,33,0.918229
3919,0,3,1,0,15,1,53,15,0.874941
3920,0,3,2,0,16,1,45,30,0.910663
3921,0,3,3,0,14,1,44,26,0.91274
3922,0,3,4,2,16,1,50,38,0.943519
3923,0,3,5,2,16,1,29,34,0.928576
3959,0,3,1,0,14,1,51,21,0.894103
3960,0,3,2,0,16,1,43,35,0.923447
3961,0,3,3,0,14,1,42,32,0.925283
3962,0,3,4,2,16,1,50,38,0.914751
3963,0,3,5,2,5,1,22,31,0.894259
3994,0,3,1,0,15,1,50,19,0.84484
3995,0,3,2,0,16,1,42,34,0.888694
3996,0,3,3,0,18,1,42,30,0.890137
3997,0,3,4,2,17,1,51,34,0.919813
3998,0,3,5,2,6,1,24,30,0.901577
4034,0,3,1,0,16,1,53,15,0.861132
4035,0,3,2,0,16,1,44,30,0.90123
4036,0,3,3,0,16,1,43,26,0.903072
4037,0,3,4,2,16,1,49,38,0.93659
4038,0,3,5,2,16,1,27,34,0.920233
4074,0,3,1,0,13,1,50,19,0.884314
4075,0,3,2,0,16,1,43,34,0.916338
4076,0,3,3,0,26,1,46,30,0.916956
4077,0,3,4,2,16,1,51,34,0.940866
4078,0,3,5,2,16,1,30,29,0.925241
4110,0,3,1,0,16,1,52,16,0.88647
4111,0,3,2,0,16,1,44,31,0.918137
4112,0,3,3,0,14,1,43,27,0.91981
4113,0,3,4,2,16,1,49,38,0.947873
4114,0,3,5,0,17,1,29,34,0.932271
4145,0,3,1,0,14,1,49,19,0.836314
4146,0,3,2,0,16,1,41,34,0.882666
4147,0,3,3,0,18,1,41,30,0.883708
4148,0,3,4,2,17,1,49,35,0.915756
4149,0,3,5,0,16,1,29,30,0.892518
4185,0,3,1,0,16,1,49,21,0.854009
4186,0,3,2,0,16,1,44,29,0.886033
4187,0,3,3,0,14,1,42,24,0.888077
4188,0,3,4,2,16,1,48,37,0.926755
4189,0,3,5,0,18,1,28,33,0.906003
4221,0,3,1,0,15,1,51,17,0.872999
4222,0,3,2,0,16,1,42,32,0.908576
4223,0,3,3,0,16,1,42,28,0.910298
4224,0,3,4,2,16,1,48,38,0.940417
