,date,server,tactic,Latency,Cost,Reliability,Predicted_Latency,Predicted_Cost,Predicted_Reliability
781,0,3,3,0,14,1,3,17,1
782,0,3,4,2,17,1,2,15,1
783,0,3,5,0,16,1,17,1,1
819,0,3,1,0,17,1,1,17,1
820,0,3,2,0,17,1,1,17,1
821,0,3,3,0,22,1,3,17,1
822,0,3,4,2,16,1,2,15,1
823,0,3,5,0,16,1,16,1,1
859,0,3,1,0,15,1,1,17,1
860,0,3,2,0,16,1,1,17,1
861,0,3,3,0,17,1,3,17,1
862,0,3,4,2,17,1,2,15,1
863,0,3,5,0,15,1,15,1,1
894,0,3,1,0,13,1,1,17,1
895,0,3,2,0,16,1,1,17,1
896,0,3,3,0,14,1,3,17,1
897,0,3,4,2,16,1,2,15,1
898,0,3,5,0,16,1,15,1,1
934,0,3,1,0,14,1,1,17,1
935,0,3,2,0,16,1,1,17,1
936,0,3,3,0,19,1,3,17,1
937,0,3,4,2,16,1,2,15,1
938,0,3,5,0,16,1,17,1,1
970,0,3,1,0,13,1,1,17,1
971,0,3,2,0,16,1,1,17,1
972,0,3,3,0,13,1,3,17,1
973,0,3,4,2,16,1,2,15,1
974,0,3,5,2,17,1,9,1,1
1010,0,3,1,0,14,1,1,17,1
1011,0,3,2,0,16,1,1,17,1
1012,0,3,3,0,24,1,3,17,1
1013,0,3,4,2,16,1,2,15,1
1014,0,3,5,2,16,1,9,1,1
1050,0,3,1,0,15,1,1,17,1
1051,0,3,2,0,16,1,1,17,1
1052,0,3,3,0,13,1,2,17,1
1053,0,3,4,2,16,1,2,15,1
1054,0,3,5,2,16,1,8,1,1
1085,0,3,1,0,16,1,1,17,1
1086,0,3,2,0,16,1,1,17,1
1087,0,3,3,0,16,1,2,17,1
1088,0,3,4,2,16,1,2,15,1
1089,0,3,5,2,17,1,10,1,1
1125,0,3,1,0,16,1,1,17,1
1126,0,3,2,0,16,1,1,17,1
1127,0,3,3,0,16,1,3,17,1
1128,0,3,4,2,16,1,2,15,1
1129,0,3,5,2,17,1,9,1,1
1165,0,3,1,0,14,1,1,17,1
1166,0,3,2,0,16,1,1,17,1
1167,0,3,3,0,18,1,3,17,1
1168,0,3,4,2,16,1,2,15,1
1169,0,3,5,2,16,1,9,1,1
1200,0,3,1,0,15,1,1,17,1
1201,0,3,2,0,23,1,1,18,1
1202,0,3,3,0,14,1,3,17,1
1203,0,3,4,2,16,1,2,15,1
1204,0,3,5,2,4,1,8,0,1
1240,0,3,1,0,15,1,1,17,1
1241,0,3,2,0,16,1,1,17,1
1242,0,3,3,0,19,1,2,17,1
1243,0,3,4,2,16,1,2,15,1
1244,0,3,5,2,9,1,8,0,1
1280,0,3,1,0,14,1,0,21,1
1281,0,3,2,0,16,1,1,21,1
1282,0,3,3,0,16,1,3,20,1
1283,0,3,4,2,17,1,2,18,1
1284,0,3,5,2,17,1,8,5,1
1316,0,3,1,0,15,1,0,21,1
1317,0,3,2,0,17,1,1,21,1
1318,0,3,3,0,16,1,3,20,1
1319,0,3,4,2,17,1,2,17,1
1320,0,3,5,0,16,1,13,5,1
1356,0,3,1,0,15,1,0,21,1
1357,0,3,2,0,16,1,1,21,1
1358,0,3,3,0,19,1,3,21,1
1359,0,3,4,2,17,1,2,17,1
1360,0,3,5,0,16,1,12,5,1
1392,0,3,1,0,13,1,0,21,1
1393,0,3,2,0,16,1,1,21,1
1394,0,3,3,0,22,1,2,21,1
1395,0,3,4,2,17,1,2,17,1
1396,0,3,5,2,16,1,7,5,1
1432,0,3,1,0,15,1,0,21,1
1433,0,3,2,0,16,1,1,21,1
1434,0,3,3,0,18,1,3,20,1
1435,0,3,4,2,17,1,2,18,1
1436,0,3,5,2,16,1,7,5,1
1467,0,3,1,0,5,1,0,20,1
1468,0,3,2,0,16,1,1,21,1
1469,0,3,3,0,13,1,3,20,1
1470,0,3,4,2,16,1,2,17,1
1471,0,3,5,2,17,1,7,5,1
1507,0,3,1,0,13,1,0,21,1
1508,0,3,2,0,17,1,1,21,1
1509,0,3,3,0,14,1,3,20,1
1510,0,3,4,2,17,1,2,18,1
1511,0,3,5,2,17,1,7,5,1
1542,0,3,1,0,11,1,0,20,1
1543,0,3,2,0,16,1,1,21,1
1544,0,3,3,0,14,1,3,20,1
1545,0,3,4,2,17,1,2,18,1
1546,0,3,5,2,17,1,7,5,1
1582,0,3,1,0,15,1,0,21,1
1583,0,3,2,0,16,1,1,21,1
1584,0,3,3,0,22,1,2,21,1
1585,0,3,4,2,16,1,2,17,1
1586,0,3,5,2,16,1,6,5,1
1622,0,3,1,0,15,1,0,21,1
1623,0,3,2,0,16,1,1,21,1
1624,0,3,3,0,18,1,3,20,1
1625,0,3,4,2,16,1,2,17,1
1626,0,3,5,2,16,1,8,5,1
1658,0,3,1,0,15,1,0,21,1
1659,0,3,2,0,16,1,1,21,1
1660,0,3,3,0,18,1,3,20,1
1661,0,3,4,2,17,1,2,18,1
1662,0,3,5,0,16,1,13,5,1
1698,0,3,1,0,15,1,0,21,1
1699,0,3,2,0,17,1,1,21,1
1700,0,3,3,0,24,1,3,21,1
1701,0,3,4,2,17,1,2,17,1
1702,0,3,5,0,16,1,13,5,1
1734,0,3,1,0,15,1,0,21,1
1735,0,3,2,0,16,1,1,21,1
1736,0,3,3,0,14,1,3,20,1
1737,0,3,4,2,17,1,2,17,1
1738,0,3,5,2,16,1,6,5,1
1774,0,3,1,0,14,1,0,21,1
1775,0,3,2,0,16,1,1,21,1
1776,0,3,3,0,18,1,3,20,1
1777,0,3,4,2,17,1,2,18,1
1778,0,3,5,2,15,1,8,5,1
1814,0,3,1,0,13,1,0,21,1
1815,0,3,2,0,16,1,1,21,1
1816,0,3,3,0,16,1,3,20,1
1817,0,3,4,2,16,1,2,18,1
1818,0,3,5,2,16,1,7,5,1
1854,0,3,1,0,13,1,0,21,1
1855,0,3,2,0,16,1,1,21,1
1856,0,3,3,0,19,1,3,21,1
1857,0,3,4,2,16,1,2,17,1
1858,0,3,5,2,17,1,7,5,1
1889,0,3,1,0,12,1,0,21,1
1890,0,3,2,0,16,1,1,21,1
1891,0,3,3,0,19,1,3,21,1
1892,0,3,4,2,16,1,2,17,1
1893,0,3,5,2,17,1,7,5,1
1929,0,3,1,0,16,1,0,21,1
1930,0,3,2,0,16,1,1,21,1
1931,0,3,3,0,13,1,3,20,1
1932,0,3,4,2,16,1,2,18,1
1933,0,3,5,2,17,1,7,5,1
1969,0,3,1,0,15,1,0,21,1
1970,0,3,2,0,16,1,1,21,1
1971,0,3,3,0,18,1,3,20,1
1972,0,3,4,2,16,1,2,18,1
1973,0,3,5,2,17,1,8,5,1
2009,0,3,1,0,15,1,0,21,1
2010,0,3,2,0,16,1,1,21,1
2011,0,3,3,0,19,1,3,20,1
2012,0,3,4,2,16,1,2,18,1
2013,0,3,5,2,17,1,7,5,1
2049,0,3,1,0,14,1,0,21,1
2050,0,3,2,0,16,1,1,21,1
2051,0,3,3,0,14,1,3,20,1
2052,0,3,4,2,16,1,2,18,1
2053,0,3,5,2,16,1,7,5,1
2089,0,3,1,0,15,1,0,21,1
2090,0,3,2,0,16,1,1,21,1
2091,0,3,3,0,14,1,3,20,1
2092,0,3,4,2,17,1,2,18,1
2093,0,3,5,2,16,1,8,5,1
2124,0,3,1,0,14,1,0,21,1
2125,0,3,2,0,16,1,1,21,1
2126,0,3,3,0,18,1,3,20,1
2127,0,3,4,2,16,1,2,18,1
2128,0,3,5,2,16,1,8,5,1
2159,0,3,1,0,15,1,0,21,1
2160,0,3,2,0,16,1,1,21,1
2161,0,3,3,0,16,1,3,20,1
2162,0,3,4,2,17,1,2,18,1
2163,0,3,5,2,16,1,7,5,1
2199,0,3,1,1,6,1,0,20,1
2200,0,3,2,0,16,1,1,21,1
2201,0,3,3,0,20,1,3,21,1
2202,0,3,4,2,17,1,2,18,1
2203,0,3,5,2,16,1,7,5,1
2239,0,3,1,0,15,1,0,21,1
2240,0,3,2,0,16,1,1,21,1
2241,0,3,3,0,19,1,3,21,1
2242,0,3,4,2,16,1,2,17,1
2243,0,3,5,2,17,1,7,5,1
2274,0,3,1,0,15,1,0,21,1
2275,0,3,2,0,16,1,1,21,1
2276,0,3,3,0,18,1,3,20,1
2277,0,3,4,2,16,1,2,18,1
2278,0,3,5,2,15,1,7,5,1
2314,0,3,1,0,14,1,0,21,1
2315,0,3,2,0,16,1,1,21,1
2316,0,3,3,0,13,1,3,20,1
2317,0,3,4,2,16,1,2,18,1
2318,0,3,5,2,16,1,8,5,1
2350,0,3,1,0,16,1,0,21,1
2351,0,3,2,0,16,1,1,21,1
2352,0,3,3,0,19,1,3,21,1
2353,0,3,4,2,16,1,2,18,1
2354,0,3,5,0,3,1,13,4,1
2390,0,3,1,0,15,1,0,21,1
2391,0,3,2,0,16,1,1,21,1
2392,0,3,3,0,13,1,3,20,1
2393,0,3,4,2,17,1,2,18,1
2394,0,3,5,0,17,1,13,5,1
2425,0,3,1,0,15,1,0,21,1
2426,0,3,2,0,16,1,1,21,1
2427,0,3,3,0,18,1,3,20,1
2428,0,3,4,2,16,1,2,18,1
2429,0,3,5,0,16,1,13,5,1
2465,0,3,1,0,17,1,0,21,1
2466,0,3,2,0,16,1,1,21,1
2467,0,3,3,0,14,1,3,20,1
2468,0,3,4,2,16,1,2,18,1
2469,0,3,5,0,17,1,13,5,1
2501,0,3,1,0,14,1,0,21,1
2502,0,3,2,0,16,1,1,21,1
2503,0,3,3,0,19,1,3,21,1
2504,0,3,4,2,17,1,2,18,1
2505,0,3,5,2,2,1,7,4,1
2536,0,3,1,0,14,1,0,21,1
2537,0,3,2,0,16,1,1,21,1
2538,0,3,3,0,14,1,3,20,1
2539,0,3,4,2,17,1,2,18,1
2540,0,3,5,2,15,1,8,5,1
2571,0,3,1,0,17,1,0,21,1
2572,0,3,2,0,16,1,1,21,1
2573,0,3,3,0,19,1,3,20,1
2574,0,3,4,2,16,1,2,18,1
2575,0,3,5,2,16,1,7,5,1
2611,0,3,1,0,15,1,0,21,1
2612,0,3,2,0,16,1,1,21,1
2613,0,3,3,0,14,1,3,20,1
2614,0,3,4,2,16,1,2,18,1
2615,0,3,5,2,17,1,7,5,1
2646,0,3,1,0,15,1,0,21,1
2647,0,3,2,0,16,1,1,21,1
2648,0,3,3,0,14,1,3,20,1
2649,0,3,4,2,16,1,2,18,1
2650,0,3,5,2,14,1,8,5,1
2686,0,3,1,0,16,1,0,21,1
2687,0,3,2,0,16,1,1,21,1
2688,0,3,3,0,14,1,3,20,1
2689,0,3,4,2,17,1,2,18,1
2690,0,3,5,2,16,1,7,5,1
2721,0,3,1,0,15,1,0,21,1
2722,0,3,2,0,16,1,1,21,1
2723,0,3,3,0,18,1,3,21,1
2724,0,3,4,2,17,1,2,18,1
2725,0,3,5,2,16,1,7,5,1
2761,0,3,1,0,18,1,0,21,1
2762,0,3,2,0,16,1,1,21,1
2763,0,3,3,0,18,1,3,21,1
2764,0,3,4,2,16,1,2,18,1
2765,0,3,5,2,16,1,7,5,1
2796,0,3,1,0,16,1,0,21,1
2797,0,3,2,0,16,1,1,21,1
2798,0,3,3,0,13,1,3,20,1
2799,0,3,4,2,16,1,2,18,1
2800,0,3,5,2,17,1,7,5,1
2836,0,3,1,0,15,1,0,21,1
2837,0,3,2,0,20,1,1,21,1
2838,0,3,3,0,24,1,3,21,1
2839,0,3,4,2,16,1,2,18,1
2840,0,3,5,2,16,1,8,5,1
2871,0,3,1,0,15,1,1,21,1
2872,0,3,2,0,16,1,1,21,1
2873,0,3,3,0,14,1,3,20,1
2874,0,3,4,2,16,1,2,18,1
2875,0,3,5,2,17,1,8,5,1
2906,0,3,1,0,16,1,1,21,1
2907,0,3,2,0,16,1,1,21,1
2908,0,3,3,0,18,1,3,21,1
2909,0,3,4,2,17,1,2,18,1
2910,0,3,5,2,16,1,7,5,1
2946,0,3,1,0,15,1,1,21,1
2947,0,3,2,0,16,1,1,21,1
2948,0,3,3,0,14,1,3,20,1
2949,0,3,4,2,16,1,2,18,1
2950,0,3,5,2,17,1,7,5,1
2981,0,3,1,0,15,1,1,21,1
2982,0,3,2,0,16,1,1,21,1
2983,0,3,3,0,14,1,3,20,1
2984,0,3,4,2,16,1,2,18,1
2985,0,3,5,2,17,1,7,5,1
3021,0,3,1,0,19,1,0,22,1
3022,0,3,2,0,16,1,1,21,1
3023,0,3,3,0,13,1,3,20,1
3024,0,3,4,2,16,1,2,18,1
3025,0,3,5,2,3,1,8,4,1
3061,0,3,1,0,12,1,1,21,1
3062,0,3,2,0,16,1,1,21,1
3063,0,3,3,0,19,1,3,21,1
3064,0,3,4,2,16,1,2,18,1
3065,0,3,5,2,17,1,8,5,1
3101,0,3,1,0,15,1,1,21,1
3102,0,3,2,0,16,1,1,21,1
3103,0,3,3,0,19,1,3,21,1
3104,0,3,4,2,16,1,2,18,1
3105,0,3,5,2,16,1,8,5,1
3141,0,3,1,0,13,1,1,21,1
3142,0,3,2,0,16,1,1,21,1
3143,0,3,3,0,14,1,3,20,1
3144,0,3,4,2,17,1,2,18,1
3145,0,3,5,2,9,1,7,5,1
3181,0,3,1,0,16,1,1,21,1
3182,0,3,2,0,16,1,1,21,1
3183,0,3,3,0,16,1,3,20,1
3184,0,3,4,2,16,1,2,18,1
3185,0,3,5,2,3,1,8,4,1
3217,0,3,1,0,11,1,0,21,1
3218,0,3,2,0,17,1,1,21,1
3219,0,3,3,0,14,1,3,20,1
3220,0,3,4,2,16,1,2,18,1
3221,0,3,5,0,16,1,14,5,1
3257,0,3,1,0,15,1,0,21,1
3258,0,3,2,0,16,1,1,21,1
3259,0,3,3,0,19,1,3,21,1
3260,0,3,4,2,16,1,2,18,1
3261,0,3,5,0,16,1,13,5,1
3297,0,3,1,0,14,1,0,21,1
3298,0,3,2,0,16,1,1,21,1
3299,0,3,3,0,19,1,3,21,1
3300,0,3,4,2,17,1,2,18,1
3301,0,3,5,0,9,1,13,5,1
3337,0,3,1,0,15,1,0,21,1
3338,0,3,2,0,16,1,1,21,1
3339,0,3,3,0,13,1,3,20,1
3340,0,3,4,2,17,1,2,18,1
3341,0,3,5,0,16,1,15,5,1
3372,0,3,1,0,12,1,0,21,1
3373,0,3,2,0,17,1,1,21,1
3374,0,3,3,0,14,1,3,20,1
3375,0,3,4,2,16,1,2,18,1
3376,0,3,5,0,12,1,14,5,1
3412,0,3,1,0,13,1,0,21,1
3413,0,3,2,0,16,1,1,21,1
3414,0,3,3,0,14,1,3,20,1
3415,0,3,4,2,16,1,2,18,1
3416,0,3,5,0,14,1,13,5,1
3452,0,3,1,0,17,1,0,21,1
3453,0,3,2,0,16,1,1,21,1
3454,0,3,3,0,14,1,3,20,1
3455,0,3,4,2,16,1,2,18,1
3456,0,3,5,0,17,1,14,5,1
3487,0,3,1,0,15,1,0,21,1
3488,0,3,2,0,16,1,1,21,1
3489,0,3,3,0,14,1,3,20,1
3490,0,3,4,2,17,1,2,18,1
3491,0,3,5,0,4,1,12,4,1
3522,0,3,1,0,14,1,0,21,1
3523,0,3,2,0,16,1,1,21,1
3524,0,3,3,0,19,1,3,21,1
3525,0,3,4,2,16,1,2,18,1
3526,0,3,5,0,16,1,14,5,1
3562,0,3,1,0,13,1,1,21,1
3563,0,3,2,0,16,1,1,21,1
3564,0,3,3,0,16,1,3,21,1
3565,0,3,4,2,17,1,2,18,1
3566,0,3,5,0,17,1,14,5,1
3602,0,3,1,0,15,1,0,21,1
3603,0,3,2,0,16,1,1,21,1
3604,0,3,3,0,14,1,3,20,1
3605,0,3,4,2,16,1,2,18,1
3606,0,3,5,0,12,1,14,5,1
3637,0,3,1,0,16,1,1,21,1
3638,0,3,2,0,16,1,1,21,1
3639,0,3,3,0,14,1,3,20,1
3640,0,3,4,2,17,1,2,18,1
3641,0,3,5,0,16,1,13,5,1
3672,0,3,1,0,17,1,1,21,1
3673,0,3,2,0,16,1,1,21,1
3674,0,3,3,0,14,1,3,20,1
3675,0,3,4,2,16,1,2,18,1
3676,0,3,5,0,16,1,15,5,1
3712,0,3,1,0,12,1,1,21,1
3713,0,3,2,0,16,1,1,21,1
3714,0,3,3,0,19,1,3,21,1
3715,0,3,4,2,16,1,2,18,1
3716,0,3,5,0,16,1,14,5,1
3752,0,3,1,0,13,1,1,21,1
3753,0,3,2,0,16,1,1,21,1
3754,0,3,3,0,14,1,3,20,1
3755,0,3,4,2,17,1,2,18,1
3756,0,3,5,0,17,1,14,5,1
3787,0,3,1,0,15,1,1,21,1
3788,0,3,2,0,16,1,1,21,1
3789,0,3,3,0,18,1,3,20,1
3790,0,3,4,2,16,1,2,18,1
3791,0,3,5,0,16,1,14,5,1
3827,0,3,1,0,15,1,1,21,1
3828,0,3,2,0,16,1,1,21,1
3829,0,3,3,0,14,1,3,20,1
3830,0,3,4,2,16,1,2,18,1
3831,0,3,5,0,17,1,13,5,1
3863,0,3,1,0,10,1,1,21,1
3864,0,3,2,0,16,1,1,21,1
3865,0,3,3,0,14,1,3,21,1
3866,0,3,4,2,17,1,2,18,1
3867,0,3,5,2,16,1,9,5,1
3903,0,3,1,0,12,1,1,21,1
3904,0,3,2,0,16,1,1,21,1
3905,0,3,3,0,14,1,3,20,1
3906,0,3,4,2,16,1,2,18,1
3907,0,3,5,2,17,1,8,5,1
3943,0,3,1,0,13,1,1,21,1
3944,0,3,2,0,16,1,1,21,1
3945,0,3,3,0,14,1,3,20,1
3946,0,3,4,2,16,1,2,18,1
3947,0,3,5,2,9,1,8,5,1
3979,0,3,1,0,14,1,1,21,1
3980,0,3,2,0,22,1,1,22,1
3981,0,3,3,0,19,1,3,21,1
3982,0,3,4,2,16,1,2,18,1
3983,0,3,5,0,16,1,14,5,1
4019,0,3,1,0,13,1,1,21,1
4020,0,3,2,0,17,1,1,21,1
4021,0,3,3,0,14,1,3,20,1
4022,0,3,4,2,16,1,2,18,1
4023,0,3,5,0,17,1,15,5,1
4054,0,3,1,0,15,1,1,21,1
4055,0,3,2,0,16,1,1,21,1
4056,0,3,3,0,22,1,3,21,1
4057,0,3,4,2,16,1,2,18,1
4058,0,3,5,0,17,1,15,5,1
4094,0,3,1,0,15,1,1,21,1
4095,0,3,2,0,16,1,1,21,1
4096,0,3,3,0,14,1,3,20,1
4097,0,3,4,2,17,1,2,18,1
4098,0,3,5,0,16,1,15,5,1
4130,0,3,1,0,14,1,1,21,1
4131,0,3,2,0,16,1,1,21,1
4132,0,3,3,0,19,1,3,21,1
4133,0,3,4,2,16,1,2,18,1
4134,0,3,5,2,16,1,8,5,1
4170,0,3,1,0,14,1,1,21,1
4171,0,3,2,0,16,1,1,21,1
4172,0,3,3,0,19,1,3,21,1
4173,0,3,4,2,17,1,2,18,1
4174,0,3,5,2,16,1,8,5,1
4210,0,3,1,0,16,1,1,22,1
4211,0,3,2,0,16,1,1,21,1
4212,0,3,3,0,13,1,3,20,1
4213,0,3,4,2,17,1,2,18,1
4214,0,3,5,2,16,1,9,5,1
4246,0,3,1,0,15,1,1,21,1
4247,0,3,2,0,16,1,1,21,1
4248,0,3,3,0,18,1,3,21,1
4249,0,3,4,2,16,1,2,18,1
4250,0,3,5,0,14,1,14,5,1
4286,0,3,1,0,17,1,1,21,1
4287,0,3,2,0,16,1,1,21,1
4288,0,3,3,0,14,1,3,20,1
4289,0,3,4,2,17,1,2,18,1
4290,0,3,5,0,17,1,15,5,1
4322,0,3,1,0,15,1,1,21,1
4323,0,3,2,0,16,1,1,21,1
4324,0,3,3,0,19,1,3,21,1
4325,0,3,4,2,16,1,2,18,1
4326,0,3,5,2,16,1,8,5,1
4362,0,3,1,0,14,1,1,21,1
4363,0,3,2,0,16,1,1,21,1
4364,0,3,3,0,19,1,3,21,1
4365,0,3,4,2,17,1,3,18,1
4366,0,3,5,2,8,1,9,5,1
4402,0,3,1,0,13,1,1,21,1
4403,0,3,2,0,16,1,1,21,1
4404,0,3,3,0,19,1,3,21,1
4405,0,3,4,2,17,1,2,18,1
4406,0,3,5,2,16,1,9,5,1
4438,0,3,1,0,15,1,1,21,1
4439,0,3,2,0,16,1,1,21,1
4440,0,3,3,0,14,1,3,21,1
4441,0,3,4,2,16,1,2,18,1
4442,0,3,5,0,16,1,14,5,1
4478,0,3,1,0,10,1,1,21,1
4479,0,3,2,0,16,1,1,21,1
4480,0,3,3,0,16,1,3,20,1
4481,0,3,4,2,16,1,2,18,1
4482,0,3,5,0,17,1,14,5,1
4518,0,3,1,0,14,1,1,21,1
4519,0,3,2,0,16,1,1,21,1
4520,0,3,3,0,14,1,3,20,1
4521,0,3,4,2,17,1,2,18,1
4522,0,3,5,0,3,1,13,4,1
4558,0,3,1,0,15,1,1,21,1
4559,0,3,2,0,16,1,1,21,1
4560,0,3,3,0,16,1,3,21,1
4561,0,3,4,2,17,1,2,18,1
4562,0,3,5,0,17,1,15,5,1
4598,0,3,1,0,13,1,1,21,1
4599,0,3,2,0,16,1,1,21,1
4600,0,3,3,0,14,1,3,20,1
4601,0,3,4,2,16,1,2,18,1
4602,0,3,5,0,16,1,15,5,1
4638,0,3,1,0,15,1,1,21,1
4639,0,3,2,0,16,1,1,21,1
4640,0,3,3,0,18,1,3,21,1
4641,0,3,4,2,16,1,2,18,1
4642,0,3,5,0,17,1,14,5,1
4678,0,3,1,1,6,1,0,20,1
4679,0,3,2,0,16,1,1,22,1
4680,0,3,3,0,18,1,3,21,1
4681,0,3,4,2,16,1,2,18,1
4682,0,3,5,0,16,1,15,5,1
4718,0,3,1,0,14,1,1,21,1
4719,0,3,2,0,16,1,1,21,1
4720,0,3,3,0,14,1,3,21,1
4721,0,3,4,2,17,1,3,19,1
4722,0,3,5,0,17,1,15,5,1
4758,0,3,1,0,15,1,1,21,1
4759,0,3,2,0,16,1,1,21,1
4760,0,3,3,0,14,1,3,21,1
4761,0,3,4,2,17,1,2,18,1
4762,0,3,5,0,16,1,14,5,1
4798,0,3,1,0,14,1,1,21,1
4799,0,3,2,0,22,1,1,22,1
4800,0,3,3,0,18,1,3,21,1
4801,0,3,4,2,17,1,2,18,1
4802,0,3,5,0,16,1,14,5,1
4838,0,3,1,0,15,1,1,21,1
4839,0,3,2,0,16,1,1,22,1
4840,0,3,3,0,14,1,3,21,1
4841,0,3,4,2,16,1,2,18,1
4842,0,3,5,0,16,1,15,5,1
4873,0,3,1,0,13,1,1,21,1
4874,0,3,2,0,16,1,1,21,1
4875,0,3,3,0,18,1,3,21,1
4876,0,3,4,2,16,1,2,18,1
4877,0,3,5,0,16,1,15,5,1
4913,0,3,1,0,14,1,1,21,1
4914,0,3,2,0,16,1,1,21,1
4915,0,3,3,0,16,1,3,21,1
4916,0,3,4,2,17,1,2,18,1
4917,0,3,5,0,16,1,14,5,1
4948,0,3,1,0,17,1,1,21,1
4949,0,3,2,0,16,1,1,21,1
4950,0,3,3,0,14,1,3,20,1
4951,0,3,4,2,17,1,2,18,1
4952,0,3,5,0,16,1,14,5,1
4983,0,3,1,0,15,1,1,21,1
4984,0,3,2,0,16,1,1,21,1
4985,0,3,3,0,16,1,3,21,1
4986,0,3,4,2,16,1,2,18,1
4987,0,3,5,0,17,1,14,5,1
5019,0,3,1,0,9,1,1,21,1
5020,0,3,2,0,16,1,1,22,1
5021,0,3,3,0,24,1,3,22,1
5022,0,3,4,2,17,1,2,18,1
5023,0,3,5,2,17,1,9,5,1
5059,0,3,1,0,13,1,1,21,1
5060,0,3,2,0,16,1,1,21,1
5061,0,3,3,0,13,1,3,20,1
5062,0,3,4,2,16,1,2,18,1
5063,0,3,5,2,16,1,9,5,1
5094,0,3,1,0,14,1,1,21,1
5095,0,3,2,0,16,1,1,21,1
5096,0,3,3,0,14,1,3,21,1
