,date,server,tactic,Latency,Cost,Reliability,Predicted_Latency,Predicted_Cost,Predicted_Reliability
208,0.0,6.0,3.0,0.0,16.0,1.0,2.0,17.0,1.0
209,0.0,6.0,4.0,2.0,16.0,1.0,1.0,15.0,1.0
210,0.0,6.0,5.0,2.0,2.0,1.0,1.0,7.0,1.0
246,0.0,6.0,1.0,1.0,3.0,1.0,1.0,17.0,1.0
247,0.0,6.0,2.0,0.0,17.0,1.0,1.0,18.0,1.0
248,0.0,6.0,3.0,0.0,13.0,1.0,2.0,17.0,1.0
249,0.0,6.0,4.0,2.0,16.0,1.0,1.0,15.0,1.0
250,0.0,6.0,5.0,2.0,16.0,1.0,1.0,7.0,1.0
286,0.0,6.0,1.0,1.0,3.0,1.0,1.0,17.0,1.0
287,0.0,6.0,2.0,0.0,15.0,1.0,0.0,17.0,1.0
288,0.0,6.0,3.0,0.0,14.0,1.0,2.0,17.0,1.0
289,0.0,6.0,4.0,2.0,16.0,1.0,1.0,15.0,1.0
290,0.0,6.0,5.0,2.0,16.0,1.0,1.0,7.0,1.0
326,0.0,6.0,1.0,1.0,3.0,1.0,1.0,17.0,1.0
327,0.0,6.0,2.0,0.0,17.0,1.0,1.0,18.0,1.0
328,0.0,6.0,3.0,0.0,14.0,1.0,2.0,17.0,1.0
329,0.0,6.0,4.0,2.0,16.0,1.0,1.0,15.0,1.0
330,0.0,6.0,5.0,2.0,4.0,1.0,1.0,7.0,1.0
366,0.0,6.0,1.0,1.0,3.0,1.0,1.0,17.0,1.0
367,0.0,6.0,2.0,0.0,16.0,1.0,1.0,18.0,1.0
368,0.0,6.0,3.0,0.0,18.0,1.0,2.0,17.0,1.0
369,0.0,6.0,4.0,2.0,17.0,1.0,1.0,15.0,1.0
370,0.0,6.0,5.0,2.0,17.0,1.0,1.0,7.0,1.0
406,0.0,6.0,1.0,1.0,3.0,1.0,1.0,17.0,1.0
407,0.0,6.0,2.0,0.0,16.0,1.0,1.0,18.0,1.0
408,0.0,6.0,3.0,0.0,16.0,1.0,2.0,17.0,1.0
409,0.0,6.0,4.0,2.0,17.0,1.0,1.0,15.0,1.0
410,0.0,6.0,5.0,2.0,16.0,1.0,1.0,7.0,1.0
442,0.0,6.0,1.0,2.0,3.0,1.0,1.0,17.0,1.0
443,0.0,6.0,2.0,0.0,16.0,1.0,1.0,17.0,1.0
444,0.0,6.0,3.0,0.0,14.0,1.0,2.0,17.0,1.0
445,0.0,6.0,4.0,2.0,17.0,1.0,1.0,15.0,1.0
446,0.0,6.0,5.0,0.0,17.0,1.0,1.0,7.0,1.0
482,0.0,6.0,1.0,2.0,3.0,1.0,1.0,17.0,1.0
483,0.0,6.0,2.0,0.0,16.0,1.0,1.0,18.0,1.0
484,0.0,6.0,3.0,0.0,16.0,1.0,2.0,17.0,1.0
485,0.0,6.0,4.0,2.0,16.0,1.0,1.0,15.0,1.0
486,0.0,6.0,5.0,0.0,16.0,1.0,1.0,6.0,1.0
522,0.0,6.0,1.0,2.0,4.0,1.0,1.0,17.0,1.0
523,0.0,6.0,2.0,0.0,16.0,1.0,1.0,18.0,1.0
524,0.0,6.0,3.0,0.0,16.0,1.0,2.0,17.0,1.0
525,0.0,6.0,4.0,2.0,16.0,1.0,1.0,15.0,1.0
526,0.0,6.0,5.0,0.0,10.0,1.0,1.0,7.0,1.0
562,0.0,6.0,1.0,2.0,3.0,1.0,1.0,17.0,1.0
563,0.0,6.0,2.0,0.0,16.0,1.0,1.0,17.0,1.0
564,0.0,6.0,3.0,0.0,14.0,1.0,2.0,17.0,1.0
565,0.0,6.0,4.0,2.0,17.0,1.0,2.0,15.0,1.0
566,0.0,6.0,5.0,0.0,16.0,1.0,1.0,6.0,1.0
602,0.0,6.0,1.0,2.0,3.0,1.0,1.0,17.0,1.0
603,0.0,6.0,2.0,0.0,16.0,1.0,1.0,17.0,1.0
604,0.0,6.0,3.0,0.0,19.0,1.0,2.0,17.0,1.0
605,0.0,6.0,4.0,2.0,16.0,1.0,1.0,15.0,1.0
606,0.0,6.0,5.0,0.0,14.0,1.0,1.0,7.0,1.0
642,0.0,6.0,1.0,2.0,3.0,1.0,1.0,17.0,1.0
643,0.0,6.0,2.0,0.0,16.0,1.0,1.0,17.0,1.0
644,0.0,6.0,3.0,0.0,16.0,1.0,2.0,17.0,1.0
645,0.0,6.0,4.0,2.0,16.0,1.0,1.0,15.0,1.0
646,0.0,6.0,5.0,0.0,16.0,1.0,1.0,6.0,1.0
678,0.0,6.0,1.0,1.0,3.0,1.0,1.0,17.0,1.0
679,0.0,6.0,2.0,0.0,16.0,1.0,1.0,18.0,1.0
680,0.0,6.0,3.0,0.0,19.0,1.0,2.0,17.0,1.0
681,0.0,6.0,4.0,2.0,17.0,1.0,1.0,15.0,1.0
682,0.0,6.0,5.0,2.0,16.0,1.0,1.0,7.0,1.0
718,0.0,6.0,1.0,1.0,3.0,1.0,1.0,17.0,1.0
719,0.0,6.0,2.0,0.0,16.0,1.0,1.0,18.0,1.0
720,0.0,6.0,3.0,0.0,18.0,1.0,2.0,17.0,1.0
721,0.0,6.0,4.0,2.0,17.0,1.0,1.0,15.0,1.0
722,0.0,6.0,5.0,2.0,16.0,1.0,1.0,7.0,1.0
754,0.0,6.0,1.0,2.0,3.0,1.0,1.0,17.0,1.0
755,0.0,6.0,2.0,0.0,16.0,1.0,1.0,17.0,1.0
756,0.0,6.0,3.0,0.0,14.0,1.0,2.0,17.0,1.0
757,0.0,6.0,4.0,2.0,16.0,1.0,1.0,15.0,1.0
758,0.0,6.0,5.0,0.0,17.0,1.0,1.0,7.0,1.0
794,0.0,6.0,1.0,2.0,3.0,1.0,1.0,17.0,1.0
795,0.0,6.0,2.0,0.0,16.0,1.0,1.0,17.0,1.0
796,0.0,6.0,3.0,0.0,18.0,1.0,2.0,17.0,1.0
797,0.0,6.0,4.0,2.0,16.0,1.0,1.0,15.0,1.0
798,0.0,6.0,5.0,0.0,16.0,1.0,1.0,6.0,1.0
834,0.0,6.0,1.0,2.0,3.0,1.0,1.0,17.0,1.0
835,0.0,6.0,2.0,0.0,16.0,1.0,1.0,18.0,1.0
836,0.0,6.0,3.0,0.0,16.0,1.0,2.0,17.0,1.0
837,0.0,6.0,4.0,2.0,16.0,1.0,1.0,15.0,1.0
838,0.0,6.0,5.0,0.0,16.0,1.0,1.0,7.0,1.0
869,0.0,6.0,1.0,2.0,3.0,1.0,1.0,17.0,1.0
870,0.0,6.0,2.0,0.0,17.0,1.0,1.0,18.0,1.0
871,0.0,6.0,3.0,0.0,19.0,1.0,2.0,17.0,1.0
872,0.0,6.0,4.0,2.0,16.0,1.0,1.0,15.0,1.0
873,0.0,6.0,5.0,0.0,6.0,1.0,1.0,7.0,1.0
909,0.0,6.0,1.0,2.0,3.0,1.0,1.0,17.0,1.0
910,0.0,6.0,2.0,0.0,16.0,1.0,1.0,17.0,1.0
911,0.0,6.0,3.0,0.0,14.0,1.0,2.0,17.0,1.0
912,0.0,6.0,4.0,2.0,16.0,1.0,1.0,15.0,1.0
913,0.0,6.0,5.0,0.0,14.0,1.0,1.0,7.0,1.0
945,0.0,6.0,1.0,1.0,3.0,1.0,1.0,17.0,1.0
946,0.0,6.0,2.0,0.0,16.0,1.0,1.0,17.0,1.0
947,0.0,6.0,3.0,0.0,19.0,1.0,2.0,17.0,1.0
948,0.0,6.0,4.0,2.0,17.0,1.0,1.0,15.0,1.0
949,0.0,6.0,5.0,2.0,15.0,1.0,1.0,7.0,1.0
985,0.0,6.0,1.0,1.0,3.0,1.0,1.0,17.0,1.0
986,0.0,6.0,2.0,0.0,16.0,1.0,1.0,17.0,1.0
987,0.0,6.0,3.0,0.0,14.0,1.0,2.0,17.0,1.0
988,0.0,6.0,4.0,2.0,16.0,1.0,1.0,15.0,1.0
989,0.0,6.0,5.0,2.0,16.0,1.0,1.0,7.0,1.0
1025,0.0,6.0,1.0,1.0,3.0,1.0,1.0,17.0,1.0
1026,0.0,6.0,2.0,0.0,23.0,1.0,1.0,19.0,1.0
1027,0.0,6.0,3.0,0.0,13.0,1.0,2.0,17.0,1.0
1028,0.0,6.0,4.0,2.0,16.0,1.0,1.0,15.0,1.0
1029,0.0,6.0,5.0,2.0,16.0,1.0,1.0,7.0,1.0
1060,0.0,6.0,1.0,1.0,3.0,1.0,1.0,17.0,1.0
1061,0.0,6.0,2.0,0.0,16.0,1.0,1.0,18.0,1.0
1062,0.0,6.0,3.0,0.0,18.0,1.0,2.0,17.0,1.0
1063,0.0,6.0,4.0,2.0,17.0,1.0,1.0,15.0,1.0
1064,0.0,6.0,5.0,2.0,17.0,1.0,1.0,7.0,1.0
1100,0.0,6.0,1.0,1.0,3.0,1.0,1.0,17.0,1.0
1101,0.0,6.0,2.0,0.0,16.0,1.0,1.0,17.0,1.0
1102,0.0,6.0,3.0,0.0,16.0,1.0,2.0,17.0,1.0
1103,0.0,6.0,4.0,2.0,17.0,1.0,1.0,15.0,1.0
1104,0.0,6.0,5.0,2.0,16.0,1.0,1.0,7.0,1.0
1140,0.0,6.0,1.0,1.0,3.0,1.0,1.0,17.0,1.0
1141,0.0,6.0,2.0,0.0,17.0,1.0,1.0,17.0,1.0
1142,0.0,6.0,3.0,0.0,14.0,1.0,2.0,17.0,1.0
1143,0.0,6.0,4.0,2.0,16.0,1.0,1.0,15.0,1.0
1144,0.0,6.0,5.0,2.0,16.0,1.0,1.0,7.0,1.0
1175,0.0,6.0,1.0,1.0,3.0,1.0,1.0,17.0,1.0
1176,0.0,6.0,2.0,0.0,16.0,1.0,1.0,17.0,1.0
1177,0.0,6.0,3.0,0.0,16.0,1.0,2.0,17.0,1.0
1178,0.0,6.0,4.0,2.0,16.0,1.0,1.0,15.0,1.0
1179,0.0,6.0,5.0,2.0,16.0,1.0,1.0,7.0,1.0
1215,0.0,6.0,1.0,1.0,3.0,1.0,1.0,17.0,1.0
1216,0.0,6.0,2.0,0.0,16.0,1.0,0.0,18.0,1.0
1217,0.0,6.0,3.0,0.0,19.0,1.0,2.0,17.0,1.0
1218,0.0,6.0,4.0,2.0,17.0,1.0,1.0,15.0,1.0
1219,0.0,6.0,5.0,2.0,16.0,1.0,1.0,7.0,1.0
1255,0.0,6.0,1.0,1.0,3.0,1.0,1.0,18.0,1.0
1256,0.0,6.0,2.0,0.0,17.0,1.0,1.0,18.0,1.0
1257,0.0,6.0,3.0,0.0,14.0,1.0,2.0,17.0,1.0
1258,0.0,6.0,4.0,2.0,17.0,1.0,1.0,14.0,1.0
1259,0.0,6.0,5.0,2.0,5.0,1.0,0.0,7.0,1.0
1291,0.0,6.0,1.0,2.0,3.0,1.0,1.0,18.0,1.0
1292,0.0,6.0,2.0,0.0,16.0,1.0,0.0,18.0,1.0
1293,0.0,6.0,3.0,0.0,19.0,1.0,3.0,18.0,1.0
1294,0.0,6.0,4.0,2.0,17.0,1.0,1.0,14.0,1.0
1295,0.0,6.0,5.0,0.0,16.0,1.0,1.0,7.0,1.0
1331,0.0,6.0,1.0,2.0,3.0,1.0,1.0,18.0,1.0
1332,0.0,6.0,2.0,0.0,16.0,1.0,0.0,17.0,1.0
1333,0.0,6.0,3.0,0.0,18.0,1.0,2.0,17.0,1.0
1334,0.0,6.0,4.0,2.0,16.0,1.0,1.0,14.0,1.0
1335,0.0,6.0,5.0,0.0,16.0,1.0,1.0,7.0,1.0
1367,0.0,6.0,1.0,1.0,3.0,1.0,1.0,18.0,1.0
1368,0.0,6.0,2.0,0.0,16.0,1.0,0.0,17.0,1.0
1369,0.0,6.0,3.0,0.0,14.0,1.0,2.0,17.0,1.0
1370,0.0,6.0,4.0,2.0,16.0,1.0,1.0,14.0,1.0
1371,0.0,6.0,5.0,2.0,16.0,1.0,1.0,8.0,1.0
1407,0.0,6.0,1.0,1.0,3.0,1.0,1.0,18.0,1.0
1408,0.0,6.0,2.0,0.0,16.0,1.0,0.0,17.0,1.0
1409,0.0,6.0,3.0,0.0,22.0,1.0,3.0,18.0,1.0
1410,0.0,6.0,4.0,2.0,16.0,1.0,1.0,14.0,1.0
1411,0.0,6.0,5.0,2.0,2.0,1.0,0.0,7.0,1.0
1442,0.0,6.0,1.0,1.0,3.0,1.0,1.0,18.0,1.0
1443,0.0,6.0,2.0,0.0,16.0,1.0,0.0,17.0,1.0
1444,0.0,6.0,3.0,0.0,14.0,1.0,2.0,17.0,1.0
1445,0.0,6.0,4.0,2.0,16.0,1.0,1.0,14.0,1.0
1446,0.0,6.0,5.0,2.0,8.0,1.0,0.0,7.0,1.0
1482,0.0,6.0,1.0,1.0,3.0,1.0,1.0,18.0,1.0
1483,0.0,6.0,2.0,0.0,16.0,1.0,0.0,18.0,1.0
1484,0.0,6.0,3.0,0.0,14.0,1.0,2.0,17.0,1.0
1485,0.0,6.0,4.0,2.0,16.0,1.0,1.0,14.0,1.0
1486,0.0,6.0,5.0,2.0,16.0,1.0,1.0,8.0,1.0
1517,0.0,6.0,1.0,1.0,3.0,1.0,1.0,18.0,1.0
1518,0.0,6.0,2.0,0.0,16.0,1.0,0.0,18.0,1.0
1519,0.0,6.0,3.0,0.0,14.0,1.0,2.0,17.0,1.0
1520,0.0,6.0,4.0,2.0,16.0,1.0,1.0,14.0,1.0
1521,0.0,6.0,5.0,2.0,17.0,1.0,1.0,8.0,1.0
1557,0.0,6.0,1.0,1.0,3.0,1.0,1.0,18.0,1.0
1558,0.0,6.0,2.0,0.0,16.0,1.0,0.0,18.0,1.0
1559,0.0,6.0,3.0,0.0,13.0,1.0,2.0,17.0,1.0
1560,0.0,6.0,4.0,2.0,16.0,1.0,1.0,14.0,1.0
1561,0.0,6.0,5.0,2.0,16.0,1.0,1.0,8.0,1.0
1597,0.0,6.0,1.0,1.0,3.0,1.0,1.0,18.0,1.0
1598,0.0,6.0,2.0,0.0,16.0,1.0,0.0,18.0,1.0
1599,0.0,6.0,3.0,0.0,18.0,1.0,2.0,17.0,1.0
1600,0.0,6.0,4.0,2.0,17.0,1.0,1.0,15.0,1.0
1601,0.0,6.0,5.0,2.0,3.0,1.0,0.0,7.0,1.0
1633,0.0,6.0,1.0,2.0,4.0,1.0,1.0,18.0,1.0
1634,0.0,6.0,2.0,0.0,16.0,1.0,0.0,18.0,1.0
1635,0.0,6.0,3.0,0.0,14.0,1.0,2.0,17.0,1.0
1636,0.0,6.0,4.0,2.0,16.0,1.0,1.0,14.0,1.0
1637,0.0,6.0,5.0,0.0,2.0,1.0,1.0,6.0,1.0
1673,0.0,6.0,1.0,2.0,3.0,1.0,1.0,18.0,1.0
1674,0.0,6.0,2.0,0.0,16.0,1.0,0.0,17.0,1.0
1675,0.0,6.0,3.0,0.0,14.0,1.0,2.0,17.0,1.0
1676,0.0,6.0,4.0,2.0,16.0,1.0,1.0,14.0,1.0
1677,0.0,6.0,5.0,0.0,16.0,1.0,1.0,7.0,1.0
1709,0.0,6.0,1.0,1.0,3.0,1.0,1.0,18.0,1.0
1710,0.0,6.0,2.0,0.0,16.0,1.0,0.0,17.0,1.0
1711,0.0,6.0,3.0,0.0,19.0,1.0,2.0,18.0,1.0
1712,0.0,6.0,4.0,2.0,16.0,1.0,1.0,15.0,1.0
1713,0.0,6.0,5.0,2.0,16.0,1.0,1.0,8.0,1.0
1749,0.0,6.0,1.0,1.0,3.0,1.0,1.0,18.0,1.0
1750,0.0,6.0,2.0,0.0,17.0,1.0,0.0,18.0,1.0
1751,0.0,6.0,3.0,0.0,14.0,1.0,2.0,17.0,1.0
1752,0.0,6.0,4.0,2.0,16.0,1.0,1.0,14.0,1.0
1753,0.0,6.0,5.0,2.0,3.0,1.0,0.0,6.0,1.0
1789,0.0,6.0,1.0,1.0,3.0,1.0,1.0,18.0,1.0
1790,0.0,6.0,2.0,0.0,16.0,1.0,0.0,18.0,1.0
1791,0.0,6.0,3.0,0.0,18.0,1.0,2.0,17.0,1.0
1792,0.0,6.0,4.0,2.0,16.0,1.0,1.0,14.0,1.0
1793,0.0,6.0,5.0,2.0,16.0,1.0,1.0,8.0,1.0
1829,0.0,6.0,1.0,1.0,3.0,1.0,1.0,18.0,1.0
1830,0.0,6.0,2.0,0.0,16.0,1.0,0.0,17.0,1.0
1831,0.0,6.0,3.0,0.0,18.0,1.0,2.0,17.0,1.0
1832,0.0,6.0,4.0,2.0,16.0,1.0,1.0,15.0,1.0
1833,0.0,6.0,5.0,2.0,16.0,1.0,1.0,8.0,1.0
1864,0.0,6.0,1.0,1.0,3.0,1.0,1.0,18.0,1.0
1865,0.0,6.0,2.0,0.0,16.0,1.0,0.0,17.0,1.0
1866,0.0,6.0,3.0,0.0,14.0,1.0,2.0,17.0,1.0
1867,0.0,6.0,4.0,2.0,17.0,1.0,1.0,15.0,1.0
1868,0.0,6.0,5.0,2.0,17.0,1.0,1.0,8.0,1.0
1904,0.0,6.0,1.0,1.0,3.0,1.0,1.0,18.0,1.0
1905,0.0,6.0,2.0,0.0,16.0,1.0,0.0,18.0,1.0
1906,0.0,6.0,3.0,0.0,18.0,1.0,2.0,17.0,1.0
1907,0.0,6.0,4.0,2.0,17.0,1.0,1.0,15.0,1.0
1908,0.0,6.0,5.0,2.0,16.0,1.0,1.0,8.0,1.0
1944,0.0,6.0,1.0,1.0,3.0,1.0,1.0,18.0,1.0
1945,0.0,6.0,2.0,0.0,16.0,1.0,0.0,17.0,1.0
1946,0.0,6.0,3.0,0.0,16.0,1.0,2.0,17.0,1.0
1947,0.0,6.0,4.0,2.0,16.0,1.0,1.0,15.0,1.0
1948,0.0,6.0,5.0,2.0,17.0,1.0,1.0,8.0,1.0
1984,0.0,6.0,1.0,1.0,3.0,1.0,1.0,18.0,1.0
1985,0.0,6.0,2.0,0.0,16.0,1.0,0.0,17.0,1.0
1986,0.0,6.0,3.0,0.0,22.0,1.0,3.0,18.0,1.0
1987,0.0,6.0,4.0,2.0,16.0,1.0,1.0,15.0,1.0
1988,0.0,6.0,5.0,2.0,4.0,1.0,0.0,7.0,1.0
2024,0.0,6.0,1.0,1.0,3.0,1.0,1.0,18.0,1.0
2025,0.0,6.0,2.0,0.0,16.0,1.0,0.0,17.0,1.0
2026,0.0,6.0,3.0,0.0,19.0,1.0,2.0,18.0,1.0
2027,0.0,6.0,4.0,2.0,16.0,1.0,1.0,14.0,1.0
2028,0.0,6.0,5.0,2.0,17.0,1.0,1.0,8.0,1.0
2064,0.0,6.0,1.0,1.0,3.0,1.0,1.0,18.0,1.0
2065,0.0,6.0,2.0,0.0,16.0,1.0,0.0,17.0,1.0
2066,0.0,6.0,3.0,0.0,18.0,1.0,2.0,17.0,1.0
2067,0.0,6.0,4.0,2.0,17.0,1.0,1.0,15.0,1.0
2068,0.0,6.0,5.0,2.0,17.0,1.0,1.0,8.0,1.0
2099,0.0,6.0,1.0,1.0,3.0,1.0,1.0,18.0,1.0
2100,0.0,6.0,2.0,0.0,16.0,1.0,0.0,18.0,1.0
2101,0.0,6.0,3.0,0.0,14.0,1.0,2.0,17.0,1.0
2102,0.0,6.0,4.0,2.0,17.0,1.0,1.0,15.0,1.0
2103,0.0,6.0,5.0,2.0,16.0,1.0,1.0,8.0,1.0
2134,0.0,6.0,1.0,1.0,3.0,1.0,1.0,18.0,1.0
2135,0.0,6.0,2.0,0.0,18.0,1.0,0.0,18.0,1.0
2136,0.0,6.0,3.0,0.0,13.0,1.0,2.0,17.0,1.0
2137,0.0,6.0,4.0,2.0,16.0,1.0,1.0,15.0,1.0
2138,0.0,6.0,5.0,2.0,2.0,1.0,0.0,7.0,1.0
2174,0.0,6.0,1.0,1.0,3.0,1.0,1.0,18.0,1.0
2175,0.0,6.0,2.0,0.0,16.0,1.0,0.0,18.0,1.0
2176,0.0,6.0,3.0,0.0,16.0,1.0,2.0,17.0,1.0
2177,0.0,6.0,4.0,2.0,16.0,1.0,1.0,15.0,1.0
2178,0.0,6.0,5.0,2.0,17.0,1.0,1.0,8.0,1.0
2214,0.0,6.0,1.0,1.0,3.0,1.0,1.0,18.0,1.0
2215,0.0,6.0,2.0,0.0,17.0,1.0,0.0,18.0,1.0
2216,0.0,6.0,3.0,0.0,18.0,1.0,2.0,17.0,1.0
2217,0.0,6.0,4.0,2.0,16.0,1.0,1.0,15.0,1.0
2218,0.0,6.0,5.0,2.0,16.0,1.0,1.0,8.0,1.0
2249,0.0,6.0,1.0,1.0,3.0,1.0,1.0,18.0,1.0
2250,0.0,6.0,2.0,0.0,16.0,1.0,0.0,18.0,1.0
2251,0.0,6.0,3.0,0.0,18.0,1.0,2.0,17.0,1.0
2252,0.0,6.0,4.0,2.0,16.0,1.0,1.0,15.0,1.0
2253,0.0,6.0,5.0,2.0,16.0,1.0,1.0,8.0,1.0
2289,0.0,6.0,1.0,1.0,3.0,1.0,1.0,18.0,1.0
2290,0.0,6.0,2.0,0.0,16.0,1.0,0.0,18.0,1.0
2291,0.0,6.0,3.0,0.0,14.0,1.0,2.0,17.0,1.0
2292,0.0,6.0,4.0,2.0,16.0,1.0,1.0,15.0,1.0
2293,0.0,6.0,5.0,2.0,16.0,1.0,1.0,8.0,1.0
2325,0.0,6.0,1.0,2.0,3.0,1.0,1.0,18.0,1.0
2326,0.0,6.0,2.0,0.0,16.0,1.0,0.0,17.0,1.0
2327,0.0,6.0,3.0,0.0,14.0,1.0,2.0,17.0,1.0
2328,0.0,6.0,4.0,2.0,16.0,1.0,1.0,15.0,1.0
2329,0.0,6.0,5.0,0.0,10.0,1.0,1.0,7.0,1.0
2365,0.0,6.0,1.0,2.0,3.0,1.0,1.0,18.0,1.0
2366,0.0,6.0,2.0,0.0,16.0,1.0,0.0,18.0,1.0
2367,0.0,6.0,3.0,0.0,13.0,1.0,2.0,17.0,1.0
2368,0.0,6.0,4.0,2.0,17.0,1.0,1.0,15.0,1.0
2369,0.0,6.0,5.0,0.0,16.0,1.0,1.0,7.0,1.0
2400,0.0,6.0,1.0,2.0,4.0,1.0,1.0,18.0,1.0
2401,0.0,6.0,2.0,0.0,16.0,1.0,0.0,18.0,1.0
2402,0.0,6.0,3.0,0.0,19.0,1.0,2.0,18.0,1.0
2403,0.0,6.0,4.0,2.0,16.0,1.0,1.0,15.0,1.0
2404,0.0,6.0,5.0,0.0,17.0,1.0,1.0,8.0,1.0
2440,0.0,6.0,1.0,2.0,3.0,1.0,1.0,18.0,1.0
2441,0.0,6.0,2.0,0.0,16.0,1.0,0.0,17.0,1.0
2442,0.0,6.0,3.0,0.0,16.0,1.0,2.0,17.0,1.0
2443,0.0,6.0,4.0,2.0,16.0,1.0,1.0,15.0,1.0
2444,0.0,6.0,5.0,0.0,2.0,1.0,1.0,6.0,1.0
2476,0.0,6.0,1.0,1.0,3.0,1.0,1.0,18.0,1.0
2477,0.0,6.0,2.0,0.0,16.0,1.0,0.0,18.0,1.0
2478,0.0,6.0,3.0,0.0,14.0,1.0,2.0,17.0,1.0
2479,0.0,6.0,4.0,2.0,16.0,1.0,1.0,15.0,1.0
2480,0.0,6.0,5.0,2.0,17.0,1.0,1.0,8.0,1.0
2511,0.0,6.0,1.0,1.0,3.0,1.0,1.0,18.0,1.0
2512,0.0,6.0,2.0,0.0,16.0,1.0,0.0,18.0,1.0
2513,0.0,6.0,3.0,0.0,18.0,1.0,2.0,17.0,1.0
2514,0.0,6.0,4.0,2.0,16.0,1.0,1.0,15.0,1.0
2515,0.0,6.0,5.0,2.0,16.0,1.0,1.0,8.0,1.0
2546,0.0,6.0,1.0,1.0,3.0,1.0,1.0,18.0,1.0
2547,0.0,6.0,2.0,0.0,17.0,1.0,0.0,18.0,1.0
2548,0.0,6.0,3.0,0.0,16.0,1.0,2.0,17.0,1.0
2549,0.0,6.0,4.0,2.0,17.0,1.0,1.0,15.0,1.0
2550,0.0,6.0,5.0,2.0,2.0,1.0,0.0,7.0,1.0
2586,0.0,6.0,1.0,1.0,3.0,1.0,1.0,18.0,1.0
2587,0.0,6.0,2.0,0.0,16.0,1.0,0.0,18.0,1.0
2588,0.0,6.0,3.0,0.0,13.0,1.0,2.0,17.0,1.0
2589,0.0,6.0,4.0,2.0,16.0,1.0,1.0,15.0,1.0
2590,0.0,6.0,5.0,2.0,16.0,1.0,1.0,8.0,1.0
2621,0.0,6.0,1.0,1.0,3.0,1.0,1.0,18.0,1.0
2622,0.0,6.0,2.0,0.0,16.0,1.0,0.0,18.0,1.0
2623,0.0,6.0,3.0,0.0,14.0,1.0,2.0,17.0,1.0
2624,0.0,6.0,4.0,2.0,17.0,1.0,1.0,15.0,1.0
2625,0.0,6.0,5.0,2.0,17.0,1.0,1.0,8.0,1.0
2661,0.0,6.0,1.0,1.0,3.0,1.0,1.0,18.0,1.0
2662,0.0,6.0,2.0,0.0,16.0,1.0,0.0,18.0,1.0
2663,0.0,6.0,3.0,0.0,18.0,1.0,2.0,17.0,1.0
2664,0.0,6.0,4.0,2.0,16.0,1.0,1.0,15.0,1.0
2665,0.0,6.0,5.0,2.0,16.0,1.0,1.0,8.0,1.0
2696,0.0,6.0,1.0,1.0,3.0,1.0,1.0,18.0,1.0
2697,0.0,6.0,2.0,0.0,16.0,1.0,0.0,18.0,1.0
2698,0.0,6.0,3.0,0.0,19.0,1.0,2.0,18.0,1.0
2699,0.0,6.0,4.0,2.0,16.0,1.0,1.0,15.0,1.0
2700,0.0,6.0,5.0,2.0,3.0,1.0,0.0,7.0,1.0
2736,0.0,6.0,1.0,1.0,3.0,1.0,1.0,18.0,1.0
2737,0.0,6.0,2.0,0.0,16.0,1.0,0.0,18.0,1.0
2738,0.0,6.0,3.0,0.0,15.0,1.0,2.0,17.0,1.0
2739,0.0,6.0,4.0,2.0,17.0,1.0,1.0,15.0,1.0
